"pcd","hotspots","easting","northing","latitude","longitude"
"TW13RY",1,516275,173344,-0.328196062995763,51.4471565592068
"TW13SD",3,516248,173198,-0.32863232571452,51.4458498897453
"TW13SG",2,516189,173125,-0.329504864039892,51.4452058810334
"TW13SH",1,516166,173187,-0.329815337909817,51.4457678332518
"TW13SN",1,516227,173262,-0.328913370485052,51.4464294095588
"TW13ST",1,516241,173338,-0.328687067254222,51.4471096056551
"TW13SZ",5,516186,173458,-0.32943879273459,51.4481994071697
"TW14AW",1,515979,173092,-0.332536056258933,51.4449522852124
"TW14BZ",1,516081,173161,-0.331046410030888,51.4455515631033
"TW25AB",1,515370,173049,-0.341309172560995,51.4446900682199
"TW25AG",1,515218,173024,-0.343503476880127,51.4444962844268
"TW25JD",1,513439,172266,-0.369333162668637,51.4380421965015
"TW25NG",1,514787,172139,-0.349989091476518,51.4366294869172
"TW25NT",1,514887,172005,-0.348594499818583,51.4354048687273
"TW25PE",1,514157,172321,-0.358990057787072,51.4383924464583
"TW25QB",2,515150,172741,-0.344573472218284,51.441966553561
"TW25QR",1,514876,172431,-0.348614606912729,51.4392359097636
"TW26LS",2,514336,173375,-0.356075767546031,51.4478295764592
"TW27BA",1,515425,174213,-0.340138779313141,51.4551406331107
"TW27BB",1,514026,173916,-0.360360578917262,51.4527544467913
"TW27DT",1,514568,174200,-0.352471837777223,51.4551976872595
"TW27LD",2,514219,173695,-0.357655480809705,51.4507292730711
"TW27LN",1,514182,173681,-0.358192229397733,51.4506108977781
"TW27LS",1,514171,173762,-0.358324348766165,51.4513411290448
"TW27LW",1,514177,173643,-0.358276403332319,51.450270366792
"TW45NP",1,512744,173632,-0.378893188680772,51.4504583365402
"TW91AE",2,518096,175076,-0.301426512394744,51.4623466184711
"TW91BP",1,517968,175027,-0.303284506084276,51.4619328928517
"TW91DN",4,518020,175078,-0.302519331402072,51.4623804298309
"TW91DT",1,517978,174961,-0.303162627778569,51.4613376305872
"TW91DZ",1,518014,174963,-0.302644005191275,51.4613481085877
"TW91HG",1,517814,174854,-0.305557822505699,51.460410083274
"TW91HJ",1,517890,174930,-0.304439068168315,51.4610773322319
"TW91HP",1,517896,174988,-0.304333422914106,51.4615973636264
"TW91HY",2,517895,174884,-0.304382452215118,51.4606628630248
"TW91JS",1,517848,174829,-0.30507697497521,51.4601783230734
"TW91JU",1,517837,175249,-0.305095398175617,51.4639553968015
"TW91JY",1,517784,174794,-0.306009409777392,51.4598770647016
"TW91LX",2,517763,174859,-0.306289916003549,51.4604656231657
"TW91ND",2,517719,174801,-0.306942251705599,51.4599534856359
"TW91QJ",1,517929,175046,-0.303839301473547,51.4621117756796
"TW91QS",1,517916,175029,-0.304032008191443,51.4619616925026
"TW91RE",1,517816,174776,-0.305555009866081,51.4597086353532
"TW91SX",3,517774,174672,-0.30619387328057,51.4587826567566
"TW91TH",1,517768,174598,-0.306304812993626,51.4581188216393
"TW91TJ",1,517694,174702,-0.307334849894462,51.4590689065845
"TW91TW",2,517818,174658,-0.305565510257096,51.4586476836499
"TW91YB",1,518984,175219,-0.288601989451742,51.4634460430288
"TW92JX",1,518770,175492,-0.291589443290557,51.4659445383883
"TW92ND",1,518079,175226,-0.301621060578318,51.4636982968511
"TW92NQ",4,518070,175269,-0.301736209613216,51.4640866379255
"TW92PN",1,518265,175487,-0.298857593875809,51.4660052516743
"TW92RG",1,518038,175258,-0.302200311283325,51.463994442733
"TW93AA",1,518951,177421,-0.288336236614029,51.4832434288466
"TW93AH",1,518891,177662,-0.289118841373311,51.4854220138268
"TW93AP",1,519093,177646,-0.286216418804066,51.4852357553979
"TW93NG",1,519056,176648,-0.287085117583295,51.476274041174
"TW93PS",1,519112,176779,-0.286235026653384,51.4774396242426
"TW93PT",1,519124,176777,-0.286062989223912,51.47741912502
"TW93PZ",1,519145,176725,-0.285778265565663,51.4769473583928
"TW93QB",1,519143,176790,-0.285785149801119,51.4775319648593
"TW94AD",2,519598,176879,-0.27920642022471,51.4782359316566
