"pcd","hotspots","easting","northing","latitude","longitude"
"SE279BW",1,531756,172912,-0.105708714549193,51.4398876748747
"SE279DL",2,531918,172343,-0.103591057401794,51.4347366130973
"SE279DW",1,531929,172281,-0.103455978653124,51.434176882745
"SE279HE",1,532321,172486,-0.0977434619581997,51.4359278075359
"SE279JS",1,532055,171897,-0.101787452196976,51.4306966906864
"SE279ND",1,532341,171111,-0.0979691333650242,51.4235665476231
"SE279QY",1,533035,171570,-0.0878213162644674,51.4275290644766
"SE50RS",1,531667,177246,-0.105376263692656,51.4788563226428
"SE58RX",1,532539,176348,-0.0931634077043208,51.4705829786028
"SE59AR",1,532258,175678,-0.0974571721966374,51.4646276774707
"SW129DY",1,528838,174235,-0.147187311816199,51.4524478456063
"SW161BB",3,530106,171896,-0.129807882304893,51.4311381441122
"SW161BH",1,530103,172034,-0.12980036860213,51.4323790073516
"SW161BJ",3,530124,172078,-0.129482296491475,51.4327696075485
"SW161BN",1,530175,172178,-0.128712330942702,51.4336565805534
"SW161BS",1,530178,172340,-0.128609703016985,51.4351117479671
"SW161BW",1,530175,172234,-0.128691765764035,51.4341598394893
"SW161BZ",1,530206,172535,-0.128135481006852,51.4368577380758
"SW161DA",1,530201,172499,-0.128220599250262,51.4365353627931
"SW161DB",1,530236,172619,-0.127673254940778,51.4376057362438
"SW161EH",1,530285,172541,-0.12699736650071,51.4368935131797
"SW161HE",1,530231,172285,-0.12786787403243,51.434605307198
"SW161HJ",1,530086,171731,-0.130155958872453,51.4296599130759
"SW161HS",1,530050,171762,-0.130662137206869,51.4299467587637
"SW161UB",1,530074,172083,-0.130199328510881,51.4328260112819
"SW163QB",1,530239,170597,-0.12837280314617,51.4194337953626
"SW165SQ",1,529490,170126,-0.139310228940094,51.4153724186034
"SW165YP",1,529829,170200,-0.134411073852369,51.4159599889378
"SW166HG",1,530004,171507,-0.131416948680622,51.4276656731212
"SW166HP",2,530022,171276,-0.131242881410929,51.4255855987903
"SW166HT",1,530003,171191,-0.131547166244253,51.4248260757767
"SW21DF",1,531172,174653,-0.113461523657369,51.4556688734474
"SW21EB",1,531138,175100,-0.113784997062028,51.4596937768799
"SW21SD",1,530588,174259,-0.122007357716244,51.4522629960465
"SW22UB",1,530821,174011,-0.118747650519025,51.4499805616083
"SW24AH",1,530387,173422,-0.125206559306915,51.4447873855948
"SW24EN",1,530248,173710,-0.127099631883006,51.4474075201435
"SW24PZ",1,530320,173567,-0.126116747270455,51.4461058685557
"SW24UE",1,530345,172736,-0.126062930337407,51.4386321402195
"SW25RJ",1,530399,175093,-0.124418628443079,51.4598014310971
"SW25RS",1,530722,175107,-0.119766861449123,51.4598528149381
"SW25SG",1,530889,175236,-0.117316736795563,51.460973540457
"SW25TN",1,530458,175050,-0.123585716765665,51.4594014211868
"SW40DR",1,529236,175734,-0.140915327000776,51.4658284288081
"SW40HG",1,529155,175794,-0.142058838139768,51.4663861096921
"SW40HY",2,529360,175317,-0.139283681352883,51.4620526407421
"SW40JL",1,529241,175545,-0.140912420571155,51.4641287864577
"SW40LB",1,529182,175546,-0.141760904990351,51.4641512302946
"SW46AD",1,529370,176097,-0.138854624772471,51.4690600383766
"SW46EU",1,529714,175766,-0.13402624477289,51.4660067508839
"SW46JP",1,530135,176180,-0.127816708958964,51.4696306884628
"SW47AA",1,529463,175264,-0.137821249821555,51.4615528144674
"SW47AB",1,529407,175187,-0.138655045128713,51.460873626487
"SW47AJ",1,529428,175291,-0.138314901086499,51.4618034540683
"SW47BX",1,529689,175060,-0.134644670433574,51.4596678282351
"SW47EX",2,529925,175086,-0.131240078229946,51.4598474156891
"SW47EY",1,530019,175095,-0.129884503204508,51.4599067332694
"SW47SQ",1,530061,175588,-0.129099114945985,51.4643275494371
"SW47SS",3,529565,175334,-0.136328206922099,51.4621585707807
"SW47SZ",1,529573,175340,-0.136210917202027,51.4622106617423
"SW47TB",1,529693,175410,-0.134458869246722,51.4628122766767
"SW47TS",1,530003,175652,-0.129910061609562,51.4649160129891
"SW47UD",2,529444,175334,-0.138068988955541,51.462186229826
"SW47UF",1,529467,175357,-0.137729682102273,51.4623876700004
"SW47UG",2,529508,175376,-0.137132874420416,51.4625490476387
"SW47UH",1,529606,175423,-0.135705761066842,51.4629490143519
"SW47UJ",1,529665,175450,-0.134847043556283,51.4631781560268
"SW47UL",1,529747,175498,-0.133649717164012,51.4635907458711
"SW47UR",3,529859,175591,-0.132004240280997,51.4644008503513
"SW47UT",1,529967,175664,-0.130423601603353,51.465032114217
"SW49DE",2,528971,174810,-0.145064827232563,51.4575850154468
"SW49DW",1,528896,174381,-0.14629991232672,51.4537467341797
"SW49JX",2,529318,174459,-0.140201369705949,51.4543515656425
"SW49NG",1,529342,174439,-0.13986345532957,51.4541663526251
"SW81LA",1,530720,177484,-0.118917206347936,51.4812145723207
"SW81QR",2,530343,177307,-0.124408440158457,51.4797108514697
"SW81QU",1,530393,177308,-0.123688469544353,51.4797083253464
"SW81RN",1,530346,177443,-0.124315120491287,51.4809323483163
"SW81SJ",2,530349,177880,-0.124110792590714,51.4848588315362
"SW81SP",1,530379,177958,-0.123650208739753,51.4855528824197
"SW81SR",1,530425,177886,-0.123014660948961,51.4848952462859
"SW81XA",1,530422,177240,-0.123296185704912,51.4790905524292
"SW82JL",1,529797,176670,-0.132500351348665,51.4741117438377
"SW82JR",2,529752,176668,-0.133148650852346,51.4741040826464
"SW82JU",1,529876,176881,-0.131286022707565,51.4759898286654
"SW82LA",1,529930,176989,-0.130469229087707,51.4769480055703
"SW82LE",2,530225,177952,-0.125869078329482,51.4855344112267
"SW83AD",1,528927,176064,-0.145240912051176,51.4688644845815
"SW83JD",1,529234,176136,-0.140797256829135,51.4694415694027
"SW83RX",1,528586,175831,-0.150232189647622,51.4668480709082
"SW84ET",1,529763,176680,-0.132985953970924,51.4742094029216
"SW90JG",1,531078,177462,-0.113772872236822,51.4809340948624
"SW90TP",1,530880,176237,-0.117075944360194,51.4699712654032
"SW96AP",1,531145,176542,-0.113149803366156,51.4726508889889
"SW96BA",1,531149,176907,-0.112956885527514,51.4759300803305
"SW96BD",1,531141,176993,-0.113040117011983,51.4767047824944
"SW96DE",1,531324,177409,-0.11025205125637,51.4804007975648
"SW97DG",2,531092,175551,-0.114279679410046,51.4637574009277
"SW97EX",1,531803,175740,-0.103980215151297,51.4652908926465
"SW97LL",1,531706,175919,-0.105309155337627,51.4669220543447
"SW97TA",1,531343,176349,-0.110372310115729,51.470870586914
"SW98DR",1,530785,175339,-0.118774828037647,51.4619231846072
"SW98EA",4,531019,175460,-0.115363618748619,51.4629565033388
"SW98ED",1,531005,175520,-0.115542820325514,51.4634989401526
"SW98EH",1,531004,175393,-0.115604221794397,51.4623578662905
"SW98EN",1,530978,175297,-0.116013800597085,51.4615011586811
"SW98ER",1,530978,175297,-0.116013800597085,51.4615011586811
"SW98HE",1,531076,175437,-0.114552096517277,51.4627366252383
"SW98HE",3,531076,175437,-0.114552096517277,51.4627366252383
"SW98HH",3,531074,175331,-0.114620129759931,51.4617845030301
"SW98HL",1,531045,175327,-0.115038814282021,51.4617552649976
"SW98HY",1,531082,175458,-0.114457998148422,51.4629239566269
"SW98LF",1,531181,175342,-0.113076717165616,51.4618585909183
"SW98LQ",2,531236,175323,-0.112292514906615,51.4616751071002
"SW98RX",1,531481,175424,-0.108730361303907,51.4625259507224
"SW99AE",1,530355,176348,-0.124589245563991,51.4710898620275
"SW99AE",1,530355,176348,-0.124589245563991,51.4710898620275
"SW99BG",1,530493,176431,-0.122572898764144,51.471803977049
"SW99BT",1,530116,175860,-0.128207792278023,51.466759306103
"SW99PH",1,530287,175747,-0.125789058233616,51.4657045035014
"SW99SL",1,531026,175726,-0.115164416879604,51.4653453334825
"SW99SP",1,531032,175655,-0.115104384763811,51.4647058935941
