"pcd","hotspots","easting","northing","latitude","longitude"
"SW62ZH",1,526300,176677,-0.182822040085967,51.4749653761926
"SW63JD",1,524388,175919,-0.210604573748099,51.4685763451146
"SW63JH",1,524375,176181,-0.210699517698637,51.4709338260003
"SW63JJ",1,524421,176082,-0.210072400684743,51.4700339979907
"SW63JS",1,524425,175862,-0.210092219253297,51.4680559527385
"SW63LF",1,524401,176018,-0.210382700751819,51.4694632152836
"SW64AA",1,525636,176912,-0.192294226218724,51.4772250284894
"SW64BT",1,525284,176533,-0.197494425295813,51.4738969272102
"SW64HJ",1,525100,176900,-0.200012506716423,51.4772358543497
"SW64HU",1,525040,176636,-0.200969369110471,51.4748765215968
"SW64LX",1,524871,176350,-0.203502451806243,51.4723435066607
"SW64RN",1,524433,175993,-0.209931030189613,51.4692315082196
"SW64SG",1,525575,176750,-0.19322965634462,51.475782661252
"SW64ST",1,525244,176466,-0.198093783839164,51.4733036421373
"SW64SW",2,525336,176485,-0.196763114435057,51.4734540428054
"SW64TH",1,525022,176573,-0.20125068116052,51.4743143104078
"SW64UL",1,525170,176517,-0.199140640529696,51.4737783424579
"SW64XG",2,525119,176381,-0.199922682061292,51.4725673715711
"SW65AA",1,524655,176844,-0.206436649313645,51.4768307146929
"SW65DL",1,524673,176869,-0.206168782615232,51.4770514291824
"SW65HE",1,524737,176729,-0.205297088423612,51.4757791426464
"SW65HU",1,524533,176415,-0.208343517661274,51.4730020911053
"SW65NH",1,525181,177236,-0.198727804590436,51.4802376024376
"SW65PZ",1,525086,177040,-0.200164465895669,51.4784971353459
"SW65SA",1,524634,176608,-0.206822053562559,51.4747143829295
"SW65UA",1,525267,177237,-0.197489669612681,51.4802275689449
"SW65UL",1,524973,176878,-0.201848051356373,51.477066182263
"SW66SX",1,524227,176487,-0.212721761844135,51.4737163683229
"SW67DU",1,524838,177225,-0.203668432113797,51.4802144757102
"SW67EU",1,524932,177508,-0.202215493388931,51.4827370810643
"SW67HU",1,524633,177337,-0.206579483092472,51.481266191978
"SW67PF",1,523778,177588,-0.218797839104965,51.4837095328339
"SW67PU",1,524719,177535,-0.205271812342623,51.4830266953288
"SW67RQ",1,524440,177331,-0.209359484560572,51.4812547220985
"SW67ST",1,524506,177694,-0.208281675522554,51.4845025260545
"W114SS",1,523925,180303,-0.21572937616691,51.5080773758005
"W114ST",1,523905,180382,-0.215989678214207,51.5087917372922
"W120BU",1,521828,181350,-0.245568685442983,51.5179425475732
"W120HQ",1,523066,181450,-0.227700482000903,51.5185731711723
"W120NR",1,522390,180102,-0.237905906304172,51.5066051705691
"W120NS",1,522306,180104,-0.239114933146007,51.5066413132606
"W127BH",1,522637,180230,-0.234304291771667,51.5077020339913
"W127GA",4,523542,180237,-0.221268344347207,51.507568008114
"W127GB",4,523542,180237,-0.221268344347207,51.507568008114
"W127GD",2,523406,180193,-0.223242345226814,51.5072022618141
"W127GE",5,523542,180237,-0.221268344347207,51.507568008114
"W127GF",5,523542,180237,-0.221268344347207,51.507568008114
"W127GH",1,523568,180626,-0.220757713109396,51.5110583151889
"W127JD",1,523121,180039,-0.227400490144923,51.5058803464471
"W127JP",1,523253,179996,-0.225514558254379,51.5054651541262
"W127LL",2,522656,180113,-0.234071313269529,51.5066464143792
"W127PA",2,523152,180731,-0.226712605641556,51.5120927000359
"W127RH",1,523296,180764,-0.224627036768001,51.5123579002894
"W127SH",1,523601,180440,-0.220347564344422,51.5093795023436
"W127SL",2,523338,180454,-0.224130445424202,51.5095627336511
"W127TA",1,523254,180893,-0.225186910516462,51.5135263945703
"W128AA",2,523425,179956,-0.22305157993107,51.5050681672897
"W128DH",1,523277,179705,-0.225270544725461,51.5028446665357
"W128DR",1,523223,179930,-0.225969623937653,51.5048785383489
"W128EG",1,523131,179616,-0.227404002983521,51.502076604894
"W128HH",1,522911,179579,-0.230584866861303,51.5017919174376
"W128LH",2,523108,180004,-0.227599909988742,51.5055686255167
"W128LH",1,523108,180004,-0.227599909988742,51.5055686255167
"W128LP",1,523655,179911,-0.2197551581008,51.5046135185241
"W128LR",2,523571,179933,-0.220957112884167,51.5048295901033
"W128NR",2,522846,180054,-0.231355581948642,51.5060749411246
"W128PH",3,523682,179829,-0.219395067143426,51.5038706728767
"W128PP",4,523724,179818,-0.218794104750422,51.5037626307488
"W128PT",1,523329,179731,-0.224512656234461,51.5030669987923
"W128PY",1,523496,179761,-0.222097332269793,51.5033001824638
"W128QB",1,523281,179953,-0.225126347283499,51.5050726058073
"W128QD",1,523361,179760,-0.224041717576848,51.5033206489407
"W128QP",1,523246,179650,-0.225736147000128,51.502357127685
"W128QQ",2,523334,179692,-0.224454278322492,51.50271541037
"W128TT",1,523334,179781,-0.224423189349244,51.5035152656934
"W129AA",1,521925,180037,-0.244625035411988,51.506121418418
"W129AS",1,522049,179706,-0.242953700760724,51.5031199065933
"W129AZ",1,522289,179460,-0.239582816859598,51.5008572252038
"W129BJ",1,521989,179788,-0.243789390797434,51.5038698004017
"W129BP",1,522096,179566,-0.242325295096641,51.5018515535448
"W129DS",1,521964,180087,-0.244046109370807,51.506562372553
"W129ER",1,522131,179984,-0.24167670356303,51.5056006577587
"W129HY",1,522519,179720,-0.236180693849295,51.5031441374952
"W129PL",1,522427,179427,-0.237607111980709,51.5005308032022
"W129RA",1,522369,180058,-0.238223588519001,51.5062142770014
"W129RB",1,522498,180061,-0.236364781592728,51.5062133181838
"W140DJ",2,523631,179775,-0.220148397414434,51.5033965162859
"W140EH",1,523748,179699,-0.218490204123665,51.5026879154192
"W140HA",1,524103,179083,-0.213594683325781,51.497074105618
"W140HH",1,523615,179347,-0.22052863497166,51.4995535245654
"W140LS",1,523933,179353,-0.215947637185111,51.4995378826208
"W140NE",1,524324,179178,-0.210379239496118,51.4978793653833
"W148SZ",2,524371,178760,-0.209849693811909,51.4941124382435
"W148TG",1,524564,178595,-0.207129204712235,51.4925871233825
"W148UX",1,524315,179040,-0.210557398252471,51.4966411257812
"W149EA",1,524133,178322,-0.213430142147258,51.4902283431602
"W149EX",1,524611,178281,-0.206563301972582,51.4897548370382
"W149HR",1,524321,178204,-0.210765201619131,51.4891266031078
"W149NL",1,524635,178312,-0.206206866570248,51.4900281518442
"W149PP",2,524706,178155,-0.205240163460349,51.4886015435379
"W60DL",1,522770,179023,-0.23280853447173,51.4968256572346
"W60DZ",1,523316,178624,-0.225086381423615,51.4931210593063
"W60EA",1,523286,178642,-0.225512011978703,51.493289364278
"W60ET",1,522622,179127,-0.234903377620449,51.4977924165855
"W60JD",1,522636,178712,-0.234845881694143,51.4940596946536
"W60LA",1,522968,178662,-0.230083345560395,51.4935382933153
"W60NQ",2,523126,179127,-0.227646497153555,51.497682972494
"W60PP",1,523205,178790,-0.226626562597363,51.4946371041086
"W60PZ",5,523147,178618,-0.227521580300892,51.4931039356316
"W60QA",1,523276,178618,-0.225664358050442,51.4930758508073
"W60QB",2,523198,178596,-0.226795001241097,51.4928951182012
"W60QF",1,523198,178596,-0.226795001241097,51.4928951182012
"W60QP",1,522917,178578,-0.23084683140622,51.492794449011
"W60QU",2,522780,178578,-0.23281922370441,51.4928241872988
"W60QW",1,522982,178573,-0.229912766568201,51.4927353921021
"W60RF",2,522457,178648,-0.237445211702994,51.4935232741434
"W60RR",1,522122,178659,-0.242264512154636,51.4936945223025
"W60SA",2,521949,178703,-0.244740073141485,51.4941272665781
"W60TZ",1,522297,178681,-0.239737356612885,51.4938544509952
"W60YJ",1,523147,178618,-0.227521580300892,51.4931039356316
"W67AE",1,523346,178665,-0.224640154234325,51.4934829949457
"W67AL",1,523409,178649,-0.223738721530788,51.4933254660202
"W67AP",1,523287,178697,-0.225478420495408,51.4937834401409
"W67BL",1,523792,178878,-0.218144387150852,51.4952998692296
"W67DL",1,523560,178644,-0.221566506702162,51.4932475826906
"W67HA",1,523229,178866,-0.226254508402915,51.495314902658
"W67JP",4,523785,178672,-0.218317356749276,51.4934500533584
"W67LR",1,523515,179237,-0.222007014010166,51.4985867786829
"W67NA",2,523482,179665,-0.222332509810981,51.5024404740732
"W67NL",2,523367,178903,-0.224254695488229,51.4956173594837
"W67PB",2,523459,179150,-0.222843757846901,51.4978171191954
"W67PD",1,523482,179311,-0.222456299394037,51.4992590293441
"W67PJ",1,523454,179616,-0.22275284164065,51.5020062152899
"W68BS",1,523846,178627,-0.217454908187294,51.4930322872403
"W68BT",1,523667,178614,-0.22003652161711,51.4929545973745
"W68HA",1,523820,178019,-0.218042292958122,51.4875738033895
"W68HN",1,524107,177956,-0.213932983157303,51.4869447628607
"W68QT",1,523706,177743,-0.219779963028058,51.4851182778033
"W68RF",1,523690,177958,-0.219935029573532,51.4870540097006
"W68RL",1,524023,178302,-0.215020730774274,51.4900727152993
"W69BG",1,522095,178505,-0.242706464175078,51.4923163126635
"W69DJ",2,522885,178249,-0.231421963788806,51.4898446125418
"W69DX",1,523313,178543,-0.225157845383808,51.4923937532015
"W69ER",1,523607,177859,-0.22116445084923,51.4861824123876
"W69HA",1,523465,177490,-0.223337417938201,51.4828971387775
"W69HR",1,523279,178581,-0.2256340781333,51.4927426724025
"W69HW",3,523136,178547,-0.22770469496177,51.4924682400163
"W69HY",1,523103,178546,-0.22818014069591,51.492466431807
"W69JG",1,522961,178532,-0.230229373164342,51.4923714805845
"W69LU",2,522373,178590,-0.238674675766062,51.4930201850091
"W69NH",1,522220,178621,-0.240866716093413,51.4933318515505
"W69NT",1,523684,177634,-0.220134784974039,51.4841434860043
"W69PA",1,523664,177708,-0.220396778448606,51.4848129041256
"W69PH",3,523416,178325,-0.223751121391426,51.4904121022283
"W69PL",1,523479,178088,-0.222926979823181,51.4882684063466
"W69RS",2,523314,178110,-0.225294566692235,51.4885020942568
"W69TA",1,522526,178325,-0.236563816348562,51.490605469505
"W69TD",1,522287,178293,-0.240015628146194,51.4903695664462
"W69XW",1,523223,178551,-0.226450771547404,51.492485253095
"W69YA",1,523389,178529,-0.224068575507872,51.4922513686262
"W69YD",5,523355,178526,-0.224559113866331,51.4922318187893
"W69YE",3,523355,178526,-0.224559113866331,51.4922318187893
