"pcd","hotspots","easting","northing","latitude","longitude"
"EC4A2LT",1,531142,181139,-0.111486412631153,51.5139629416018
"NW13AU",1,528915,182163,-0.143187516353091,51.5236774053689
"NW15AL",1,527738,181981,-0.160209490887871,51.5223089935731
"NW15AR",1,527788,181954,-0.159498986367595,51.5220550505911
"NW15BP",1,527227,181711,-0.167668252362543,51.5199977793486
"NW15BR",1,527467,181792,-0.16418176450499,51.5206716537803
"NW15BZ",2,527109,181748,-0.169354720361519,51.5203568333449
"NW15DA",1,527196,181815,-0.168077305614153,51.5209393849936
"NW15HA",1,528663,182142,-0.146825508782392,51.5235460953548
"NW15HA",1,528663,182142,-0.146825508782392,51.5235460953548
"NW15JX",1,528166,182013,-0.154032215177056,51.5224997011792
"NW15JY",1,527960,181943,-0.157025204827298,51.5219172915825
"NW15LA",1,527965,182078,-0.156904192693092,51.5231293743137
"NW15LD",1,527940,181999,-0.15729300205668,51.5224250774963
"NW15LR",1,528094,182063,-0.155051270068889,51.5229653578727
"NW15LS",1,528128,181959,-0.154599252765759,51.5220230296966
"NW15NX",1,527256,181869,-0.16719349919596,51.5214111716983
"NW15RT",1,527910,182097,-0.157689630971989,51.5233125701233
"NW15RU",1,527934,182004,-0.157377622898229,51.522471369198
"NW16AG",1,527788,182020,-0.159475071966181,51.5226481785273
"NW16HE",2,527621,182113,-0.161847197824555,51.523521675002
"NW16JJ",2,527510,181985,-0.163492562020565,51.5223964115203
"NW16JJ",1,527510,181985,-0.163492562020565,51.5223964115203
"NW16JZ",1,527453,181870,-0.164355252149883,51.5213757814697
"NW16NJ",1,527296,182194,-0.166499968079944,51.5243228837458
"NW16SE",1,527448,181947,-0.164399454783417,51.5220688932175
"NW16UY",2,527873,182010,-0.158254200612834,51.5225390908033
"NW16XB",1,527873,182010,-0.158254200612834,51.5225390908033
"NW16XE",1,527849,182139,-0.15855317398861,51.5237038136467
"NW16XL",1,527836,182125,-0.158745529421718,51.5235809386154
"NW65SE",3,525625,183345,-0.190163227083955,51.535040653857
"NW80AA",1,526193,183424,-0.181950079958337,51.5356240592817
"NW80AE",1,526013,183631,-0.184469884505574,51.5375245147985
"NW86DN",1,526742,183352,-0.174064838376142,51.5348541366472
"NW86DN",1,526742,183352,-0.174064838376142,51.5348541366472
"NW86JN",1,527107,183334,-0.16881175566686,51.534610391172
"NW86LS",1,527109,183375,-0.168768148711344,51.5349784006977
"NW86PG",1,526893,183259,-0.171922441201163,51.5339844737911
"NW87JT",1,527142,182755,-0.168516265482173,51.529399150455
"NW87NG",1,527051,183087,-0.169707738282873,51.5324032398269
"NW87NL",1,526942,183217,-0.171231501582913,51.5335960220251
"NW87RH",1,527358,182646,-0.165443505479833,51.5283709575803
"NW87SG",1,526996,183222,-0.170451592210833,51.5336288234585
"NW88AF",1,527255,182027,-0.167150894793649,51.5228313152942
"NW88EX",1,526887,181944,-0.172482169379384,51.5221681235198
"NW88HA",1,526965,181968,-0.171349876643951,51.5223662959121
"NW88LF",2,526895,182400,-0.172202833850394,51.5262643307795
"NW88NG",1,526732,182155,-0.174639247377863,51.5240991188181
"NW88QN",1,526828,182652,-0.173077460455447,51.528544053237
"NW88QP",1,526790,182631,-0.173632510366116,51.5283638549397
"NW89SQ",1,526898,183030,-0.171932841394521,51.5319253662871
"NW89TJ",1,526852,183186,-0.172539506381736,51.5333376398173
"NW89TS",1,526694,183303,-0.174774125340776,51.5344245450228
"SW1A1HD",1,529212,180342,-0.139575838914921,51.5072448267004
"SW1A2AH",1,530049,179831,-0.127710646674276,51.5024608270493
"SW1A2BX",2,530100,180260,-0.126818192285652,51.5063043732794
"SW1A2DY",2,530050,180276,-0.127532319674717,51.5064596574492
"SW1A2EG",1,530050,180260,-0.127538214361918,51.5063158710662
"SW1A2EJ",1,530285,180174,-0.124185855049925,51.505488942667
"SW1A2ER",1,530171,180018,-0.1258849957969,51.5041132714526
"SW1A2HP",1,530104,180248,-0.126765013357158,51.5061956135234
"SW1A2JH",1,530360,179755,-0.123260554075781,51.5017062653193
"SW1A2JR",1,530240,179718,-0.125002078039786,51.5014013974499
"SW1A2NH",1,530188,179798,-0.125721322996668,51.50213229759
"SW1A2TS",1,529914,180367,-0.129457296352767,51.5073086951257
"SW1E5AG",1,529179,179262,-0.140446200703893,51.497546706428
"SW1E5BA",1,529166,179326,-0.140609965136884,51.4981248248317
"SW1E5BH",1,529099,179246,-0.141603872951173,51.4974211769836
"SW1E5HL",1,529220,179368,-0.139817107350346,51.498489937489
"SW1E5HN",1,529187,179376,-0.140289317666147,51.4985693668673
"SW1E5JA",1,529041,179397,-0.142383770361681,51.498791404519
"SW1E5JE",2,529099,179246,-0.141603872951173,51.4974211769836
"SW1E5JH",1,529206,179230,-0.140069167228025,51.4972529664368
"SW1E5JN",1,529235,179233,-0.13965053646698,51.4972733038674
"SW1E5JX",1,529112,179201,-0.141433152563531,51.4970138077584
"SW1E5LB",1,528947,179167,-0.143821176994672,51.496745883479
"SW1E5NA",4,529139,179138,-0.141067451462346,51.4964414821657
"SW1E5NE",1,528910,179136,-0.144365201388399,51.4964757246828
"SW1E5NN",1,529179,179136,-0.140492285273863,51.4964143784992
"SW1E6PD",1,529343,179451,-0.138015745759305,51.4992077307099
"SW1E6PQ",1,529300,179400,-0.138653545416039,51.4987592364313
"SW1E6PR",1,529232,179376,-0.139641402930586,51.4985590905895
"SW1E6QL",1,529426,179210,-0.136909008431689,51.4970229535889
"SW1E6QP",1,529383,179280,-0.137502461639253,51.4976618574112
