"pcd","hotspots","easting","northing","latitude","longitude"
"EN11BA",1,533718,195436,-0.0689474004257454,51.641836076724
"EN11QT",1,533938,196106,-0.0655137163481411,51.6478044696378
"EN11RG",1,534162,196318,-0.0621968660438921,51.649656167115
"EN11RT",1,533187,196571,-0.0761848380114063,51.6521612607948
"EN11SW",1,534363,195836,-0.0594783414226573,51.6452769245701
"EN11TW",1,534520,196085,-0.0571149977363289,51.6474769539579
"EN11TX",1,534727,196557,-0.0539433376223397,51.6516688519197
"EN11UP",1,534703,196124,-0.0544566469661429,51.6477836399352
"EN11UY",2,534145,196418,-0.062404116422617,51.6505588283985
"EN11YQ",1,534226,196459,-0.061218305947834,51.6509079433242
"EN11YX",1,532964,196562,-0.0794097608373845,51.6521331223004
"EN11YY",1,533041,196562,-0.0782974037979442,51.6521149226747
"EN12HB",1,532913,194870,-0.0807887140934181,51.6369405348938
"EN12RY",1,533131,196079,-0.0771809277722037,51.6477533191699
"EN13ED",1,532857,196597,-0.0809422211016728,51.6524729115748
"EN13FD",1,534351,196554,-0.0593761384344115,51.6517317905598
"EN13JS",1,532895,197376,-0.0800974371787662,51.6594641668932
"EN13JY",1,532925,197484,-0.0796229495838835,51.6604275848563
"EN13LD",1,533002,197697,-0.078429412536373,51.6623234362076
"EN13PN",1,534328,197376,-0.0593928832466333,51.6591238260379
"EN13RR",3,534395,196374,-0.0588096252468241,51.6501037916653
"EN13RW",1,534578,196803,-0.0560011852502625,51.6539150741267
"EN13WX",1,534382,197032,-0.0587447858561342,51.6560197262887
"EN14LF",1,534207,197419,-0.0611246299022591,51.6595391056921
"EN14SE",2,534993,199694,-0.0488899831053293,51.6797941680616
"EN20BZ",1,532873,197836,-0.0802405936302882,51.6636029991944
"EN20JG",1,532512,197807,-0.0854679907047758,51.6634275612255
"EN20JW",1,532748,197853,-0.0820403758655627,51.663785278349
"EN20RU",1,532207,197447,-0.0900112504616209,51.6602642937301
"EN26AA",1,532710,196577,-0.0830734156719265,51.6523278756646
"EN26AB",1,532704,196577,-0.0831600934502795,51.6523292906749
"EN26AF",4,532652,196581,-0.0839097852624409,51.6523774962095
"EN26BA",1,532629,196543,-0.0842564490459487,51.6520414421251
"EN26BE",1,532695,196542,-0.0833033783919211,51.6520168962611
"EN26BS",2,532868,196473,-0.0808303797143974,51.6513560277828
"EN26DS",1,532879,196297,-0.0807382808223341,51.6497718621503
"EN26LD",1,532845,196528,-0.0811417640041438,51.651855698044
"EN26LE",1,532821,196526,-0.081489230058622,51.6518433909965
"EN26LQ",1,532769,196522,-0.0822419461915062,51.6518197175886
"EN26LU",1,532838,196586,-0.081220875873842,51.6523785491955
"EN26LY",1,533125,196544,-0.0770907704653675,51.651933305609
"EN26NN",1,532379,197328,-0.0875710705459282,51.6591544868778
"EN26PH",1,532471,196632,-0.0865052705340551,51.6528784323799
"EN26PZ",1,532420,196986,-0.0871081037123738,51.6560715553117
"EN26QA",1,532403,197014,-0.0873431178777342,51.6563271699784
"EN26SN",9,532685,196459,-0.0834793017906945,51.651273399995
"EN26SZ",1,532845,196228,-0.0812556096189622,51.649159842216
"EN26TR",1,532896,196346,-0.0804741066020569,51.6502081708376
"EN27AS",1,532055,196682,-0.0924961671354093,51.6534255254817
"EN27QS",1,530996,196793,-0.107753812579858,51.6546705421779
"EN28AP",1,529509,199249,-0.128327669525882,51.6770853910248
"EN28JF",1,531203,197735,-0.104410011876122,51.6630874023744
"EN28PW",1,531643,197449,-0.0981596961809857,51.6604145306925
"EN29DJ",1,531305,199982,-0.102092205677254,51.6832557338861
"EN29HH",1,532694,198839,-0.0824465421780828,51.6726583800124
"EN29HJ",1,533728,199754,-0.067152432306701,51.6806356801563
"EN34AQ",1,535126,195646,-0.0485310530619993,51.643386920392
"EN34DP",4,535193,196163,-0.0473637537539436,51.6480166019087
"EN34DS",1,535252,196059,-0.0465516965307115,51.6470678812256
"EN34EF",1,535240,195433,-0.0469667840478711,51.641445520473
"EN34EU",1,535243,195755,-0.0467991099265648,51.6443382967569
"EN34EZ",1,535215,195934,-0.0471344075150657,51.6459535202559
"EN34HW",1,534839,196237,-0.0524486619212544,51.648766494753
"EN34QA",1,535818,195650,-0.0385348831409386,51.6432563177615
"EN34QB",2,536051,195553,-0.035207344143473,51.6423284118293
"EN34TD",1,536167,195395,-0.0335934185139874,51.6408805837732
"EN35AZ",1,535147,197158,-0.047644027603059,51.6569687260963
"EN35BL",1,535147,197319,-0.0475818453057064,51.6584154715891
"EN35JH",1,535197,197391,-0.0468316289299033,51.659050449441
"EN35PP",1,535345,197912,-0.0444917476236161,51.6636965555921
"EN35TD",1,535550,198661,-0.0412392852065992,51.6703776663807
"EN35TT",1,535261,198808,-0.0453589617553166,51.6717681910061
"EN35UQ",1,535567,198566,-0.0410304382896905,51.6695199038069
"EN36HA",1,536506,198751,-0.0273884359889309,51.6709551431146
"EN36UP",1,535615,198761,-0.0402611407002443,51.6712605884155
"EN37NJ",2,536371,197458,-0.0298435562324584,51.6593691445865
"EN37SH",1,536266,197007,-0.0315362330445215,51.6553419423093
"EN37XY",1,536885,199422,-0.021648502262998,51.676892506541
"EN40BX",1,528089,196301,-0.149932823105946,51.6509184448491
"N111AN",1,529271,192471,-0.134270217419705,51.6162299327977
"N111QJ",1,528913,191981,-0.13961811404326,51.6119085483461
"N134JG",1,531112,192863,-0.107548694047671,51.6193272049376
"N134LG",1,531276,193425,-0.104970788102568,51.6243393457298
"N134PH",1,530997,192719,-0.109262624020236,51.6180599176561
"N134PJ",1,530981,192723,-0.109492100342183,51.6180995831286
"N134XS",1,530980,192620,-0.109545000774587,51.6171742179959
"N134YB",1,531025,192731,-0.108853943381026,51.6181612432375
