"pcd","hotspots","easting","northing","latitude","longitude"
"TW80DX",1,518624,177876,-0.292890521232535,51.4874013479457
"TW80EB",1,518778,177967,-0.290642986663944,51.4881869156499
"TW80JG",2,517702,177447,-0.306306374421558,51.4837381485767
"TW80JS",1,518210,177730,-0.298899225522272,51.486175775794
"TW80JU",1,518130,177750,-0.300044176927736,51.4863722259677
"TW80LF",1,518036,177978,-0.301321205113932,51.4884409903718
"TW80NP",1,517907,177839,-0.303224689216304,51.4872186078929
"TW80NP",1,517907,177839,-0.303224689216304,51.4872186078929
"TW80SF",1,518203,177921,-0.298936111483121,51.4878938534777
"TW88AD",1,517562,177397,-0.308338267766206,51.4833178589866
"TW88AH",1,517583,177412,-0.308030991325892,51.4834483114395
"TW88EA",1,517341,177913,-0.311348172835981,51.4880012969519
"TW88EW",1,517453,177302,-0.309938846549099,51.4824866626597
"TW88JA",1,517330,177272,-0.311719311930134,51.4822425382552
"TW88JB",2,517258,177267,-0.31275736064293,51.4822125164317
"TW89BQ",1,517977,178360,-0.302043036960516,51.491886526084
"TW89DF",1,517210,177859,-0.313251975003724,51.4875431077896
"TW89DU",1,516430,177391,-0.32463505957548,51.483497861372
"TW89NA",1,517424,178211,-0.310054270770351,51.4906623803195
"TW89NY",1,517532,178337,-0.308457489241779,51.4917723963804
"UB25LN",1,510621,178994,-0.407755379896526,51.4990704526682
"W41LW",1,521337,178885,-0.253488884382507,51.4958945010469
"W41PA",1,520876,178513,-0.260253745274741,51.4926498757149
"W41PD",6,521018,178533,-0.258202494800259,51.4927992760561
"W41PJ",1,521030,178545,-0.258025617146134,51.492904557751
"W41PP",1,521193,178544,-0.255679209832053,51.4928606889274
"W41PR",1,521267,178550,-0.25461175621246,51.4928987614592
"W41PU",1,521383,178566,-0.252936181633617,51.4930176906791
"W41QN",1,521229,178724,-0.255099140864591,51.4944706929106
"W41QP",2,521230,178610,-0.255123864504138,51.4934459264308
"W42DR",2,521096,178471,-0.257100763075488,51.4922253784989
"W42DT",1,521232,178503,-0.255131787376344,51.4924838566788
"W42DW",3,520959,178477,-0.259071104310417,51.4923085990036
"W42EA",1,521232,178503,-0.255131787376344,51.4924838566788
"W42EY",1,521128,178431,-0.256653771769146,51.4918590382922
"W42HU",1,521236,178239,-0.255164786408533,51.4901103513902
"W42QB",1,521612,177977,-0.249841937384989,51.4876750206816
"W42QD",1,521492,177886,-0.251600688179967,51.4868829452731
"W42QE",1,521456,177826,-0.252139539346028,51.4863514327345
"W42QQ",1,521612,177977,-0.249841937384989,51.4876750206816
"W42SX",1,521271,176519,-0.255250971973437,51.4746446670019
"W43PH",1,519585,177640,-0.27913610308428,51.4850781147262
"W43PL",1,519299,177852,-0.283181506517245,51.4870437954554
"W43PQ",1,519685,177545,-0.277728776854497,51.4842031768559
"W43PU",1,519246,177891,-0.283931314289638,51.4874054730958
"W43UH",1,520348,176911,-0.268400979276971,51.4783646234607
"W44BZ",1,519704,178224,-0.27722529001082,51.4903016156058
"W44HJ",1,520402,178485,-0.267087576868231,51.4924992675565
"W44PH",1,520773,178421,-0.261768106513843,51.4918450301529
"W44PU",2,520765,178463,-0.261868925905767,51.4922242053262
"W45PY",1,519514,178639,-0.279820259775567,51.4940715462935
"W45TA",2,520723,178507,-0.26245856808558,51.4926286085735
"W45TE",1,520676,178517,-0.263131821061677,51.492728505513
"W45TF",5,520512,178524,-0.265490582922558,51.4928263622488
"W45TT",1,520318,178539,-0.268278551677085,51.493002449169
"W45YA",2,519775,178711,-0.27603803075759,51.4946634605826
"W45YE",1,519746,178779,-0.276432520252758,51.4952807408373
