"pcd","hotspots","easting","northing","latitude","longitude"
"HA40AA",1,510038,187254,-0.413571787043513,51.5734247087529
"HA40AJ",3,511858,185366,-0.38792093007774,51.5560979511623
"HA40AL",1,510171,186978,-0.411739878206851,51.5709181023501
"HA40EF",1,510934,185940,-0.401062462531175,51.5614392582372
"HA40HG",2,511228,185520,-0.396955739830239,51.5576065196358
"HA40JE",1,511354,185495,-0.395146894081517,51.5573569907256
"HA40QP",1,512313,185900,-0.381190290185044,51.5608071175305
"HA46LS",1,510036,186050,-0.413977236919595,51.5626036540833
"HA46NG",1,510363,185550,-0.409418567503287,51.5580458767411
"HA46TP",1,511114,185403,-0.398636404621679,51.5565773833764
"HA47AA",1,509204,187390,-0.425559074089441,51.5748090628112
"HA47AN",1,509135,187509,-0.426517420929949,51.5758919770549
"HA47AT",1,509182,187429,-0.425864300556214,51.5751638496384
"HA47AW",1,509096,187581,-0.427057644799545,51.5765466507329
"HA47BJ",1,509084,187494,-0.427257733600827,51.5757670182956
"HA47DF",1,508820,187051,-0.431202928305447,51.5718363137038
"HA47DQ",1,508696,187072,-0.43298494566689,51.5720489554811
"HA47DR",1,508801,187164,-0.431442016377448,51.5728556184542
"HA47DS",1,509377,186992,-0.423187446641789,51.5711983583433
"HA47DW",1,508364,186791,-0.437860134174921,51.5695871652882
"HA47TH",1,508762,188329,-0.431644152769993,51.5833341242289
"HA47TJ",1,508630,188532,-0.433485784995063,51.5851841138283
"HA47TP",1,508383,189009,-0.436902303334654,51.5895188886079
"HA47TY",1,508665,189183,-0.432779494296096,51.5910285366931
"HA47WD",1,510122,187381,-0.412320417540265,51.5745497873395
"HA48JB",1,509311,187317,-0.424038362481709,51.5741322276145
"HA48JE",1,509268,187358,-0.424645859985918,51.5745090605302
"HA48LJ",1,509375,187166,-0.423162181930107,51.5727626484213
"HA48LS",3,509279,187303,-0.424504284680219,51.574012593524
"HA48NE",1,509781,187188,-0.417299316023839,51.5728815561133
"HA49PB",1,511687,186778,-0.389938284925957,51.5688225929178
"HA51QG",1,510994,188027,-0.399538674091469,51.5801851002759
"HA51QL",1,511037,187842,-0.398976794000448,51.5785138915172
"HA51QR",2,511089,187764,-0.398251323189734,51.5778026059383
"HA51RA",1,511129,187708,-0.397692019752156,51.5772914115139
"HA51RJ",1,510976,187910,-0.399835274037255,51.5791370645754
"HA52EG",1,510518,188952,-0.406114524279188,51.5885923006608
"HA52EN",1,510516,188514,-0.406281130628613,51.5846560146129
"HA52EQ",1,510588,189064,-0.405069273427806,51.5895852192254
"HA52QN",1,510865,188307,-0.401311300384869,51.5827270560872
"HA61AB",1,509298,191481,-0.422930294005634,51.6115604233539
"HA61HN",1,509356,190370,-0.422439140974481,51.6015636289332
"HA61LL",1,510207,190163,-0.410221864010492,51.5995374431747
"HA61NU",1,510282,190435,-0.409054028359834,51.6019674714447
"HA61NZ",1,510271,190337,-0.409243568165885,51.6010888147535
"HA61NZ",1,510271,190337,-0.409243568165885,51.6010888147535
"HA62DR",1,507835,191499,-0.444044752311835,51.6120040209673
"HA62PX",1,509088,191537,-0.425944440962602,51.6121044307707
"HA62RH",1,508306,191749,-0.437168127386265,51.6141606930493
"HA62XW",1,509272,191445,-0.423316839500575,51.6112419009515
"TW61AB",4,507685,175962,-0.450959065590555,51.4723845871146
"TW61AP",2,507685,175962,-0.450959065590555,51.4723845871146
"TW61EB",1,507778,175669,-0.449709857976456,51.4697333517667
"TW61QG",2,507180,175779,-0.458282586419609,51.4708355210879
"TW62AA",1,509860,176970,-0.419343296058809,51.4810268883465
"TW62AB",1,509517,176864,-0.424313518528647,51.4801405955035
"TW62AU",1,507672,176928,-0.450852056166225,51.4810696707624
"TW62GA",3,505123,176007,-0.487818995157226,51.4732703473783
"TW62JJ",1,509552,175478,-0.424238998437476,51.4676763181605
"TW62RT",1,508745,176874,-0.43542300426712,51.4803792609407
"TW62TA",1,508401,176877,-0.440373836120143,51.480472184158
"TW63AA",1,507939,174565,-0.4477295780694,51.4597797067953
"TW63AF",1,508371,174448,-0.441549706195956,51.4586456355646
"TW63BF",1,506850,174610,-0.463384841154923,51.4603905659429
"TW63SJ",1,506341,174767,-0.470661441856415,51.4618974806565
"TW63XA",1,507942,174507,-0.447704098887827,51.4592578183566
"UB100AE",1,506011,183651,-0.472742904861797,51.5418111062169
"UB100JQ",1,506827,182957,-0.461191332286788,51.5354196353288
"UB100LR",1,507840,182385,-0.446766912410979,51.5300860486999
"UB100NA",1,508040,182255,-0.443924682222829,51.5288794039238
"UB108DF",2,507885,186211,-0.444946520400212,51.5644658535992
"UB108LG",1,508124,186599,-0.44138061814895,51.5679074879241
"UB108LJ",2,508011,186226,-0.443124846001488,51.5645765821447
"UB108UT",1,507741,186836,-0.446831768184266,51.5701108870344
"UB109NR",1,507567,185015,-0.449897981427004,51.553776790018
"UB109PG",1,507660,184740,-0.448641205554841,51.5512873464497
"UB111AA",4,508048,180420,-0.444371459433715,51.5123846850021
"UB111AW",1,507829,180104,-0.447622642651019,51.5095862246178
"UB31AX",1,509685,179590,-0.421049004603697,51.5046095318973
"UB31LL",1,508968,178447,-0.43172802981548,51.4944746940097
"UB31NF",1,509042,178761,-0.43056557864333,51.4972827033513
"UB31PS",1,508305,179337,-0.441001703236493,51.5026013971541
"UB31RW",1,507833,178589,-0.448027667764857,51.495968403229
"UB32HW",1,509878,179916,-0.418167935523107,51.5075021778469
"UB32LE",1,509714,180576,-0.420324877271918,51.5134661071795
"UB32RJ",1,509445,181259,-0.423987947469281,51.5196570530121
"UB33EB",1,509990,180014,-0.416524262932426,51.5083612380217
"UB33EX",4,510734,180957,-0.405512378064926,51.5166917337679
"UB33HE",1,510176,180244,-0.413773464275118,51.5103922821949
"UB33NB",2,510204,179656,-0.413553718626681,51.5051018822539
"UB34BD",1,509850,179821,-0.418600781202857,51.506653753285
"UB34BE",1,509839,179717,-0.41879156809305,51.5057211342568
"UB34BG",1,509819,179638,-0.419104190350138,51.5050149625611
"UB34BY",1,509813,179863,-0.419120618999559,51.5070384338843
"UB34DA",4,509804,179820,-0.419263619390705,51.5066536956172
"UB34DE",1,509700,179600,-0.420829865637281,51.5046965039952
"UB34DQ",1,509755,179570,-0.420047072718712,51.504416195744
"UB34DX",1,509859,179772,-0.418486404252016,51.5062115923227
"UB34QT",1,510621,179155,-0.407704951198267,51.500517518995
"UB35AP",2,508088,176979,-0.444848190676254,51.481448811627
"UB35AR",1,508173,177019,-0.443612377650509,51.481792106472
"UB35DP",1,508697,177856,-0.435811976820106,51.489214825469
"UB40HF",1,510744,181098,-0.405324061598402,51.5179570768053
"UB40LP",1,511168,180199,-0.399499042631976,51.5097937316844
"UB40RH",2,511504,180513,-0.394560234277894,51.512549802089
"UB40SD",2,510510,181139,-0.408682281708996,51.518371361386
"UB48BZ",1,509659,182654,-0.420471081258761,51.5321538603264
"UB48HX",1,508714,181851,-0.434336967290497,51.5251190045384
"UB48JF",1,508750,181890,-0.433806227876567,51.5254626152175
"UB48JJ",1,508473,182014,-0.437759328858196,51.5266303533118
"UB49AX",1,511186,182261,-0.3985898912879,51.5283232875691
"UB49BD",1,511303,182123,-0.396947547275337,51.5270599321302
"UB49BL",1,511509,182048,-0.394003004302236,51.5263452431339
"UB49SQ",1,512132,181896,-0.38507468600061,51.5248558584487
"UB70AE",1,506036,177886,-0.47411497412691,51.4899891835668
"UB70AJ",1,505754,177729,-0.47822216674412,51.4886307734521
"UB70EA",1,505588,176991,-0.480832599627629,51.4820283774695
"UB70EQ",1,505395,176814,-0.483663682219134,51.480473397802
"UB70HT",1,507190,177905,-0.457494152148175,51.4899426158506
"UB70NA",1,506987,177061,-0.460672367788867,51.4823949473024
"UB70RF",1,505489,176975,-0.482262521499226,51.4819030164907
"UB77BE",1,506004,180644,-0.473747803134974,51.5147848241848
"UB77BY",1,505983,180015,-0.474239204483871,51.5091351476168
"UB77DH",1,506030,180158,-0.473519265378973,51.5104116605647
"UB77SX",2,505813,180633,-0.47650259330166,51.5147217199782
"UB77XL",1,505814,180760,-0.476450104491848,51.5158630418108
"UB81AB",1,505459,184040,-0.480583134342272,51.54541082631
"UB81BZ",1,505546,184021,-0.479334686633032,51.5452238032369
"UB81DS",1,505009,183132,-0.487340700571496,51.5373333041863
"UB81GA",3,505721,184039,-0.476806600855237,51.5453528703639
"UB81GB",5,505690,184059,-0.477247476733945,51.545538434913
"UB81GD",1,505809,184019,-0.475544056128671,51.5451566317443
"UB81JN",2,505604,184034,-0.478494699426896,51.5453298115373
"UB81JP",3,505423,184239,-0.481042530097833,51.5472062030942
"UB81JS",1,505485,184465,-0.48008105179255,51.5492259680551
"UB81JT",1,505422,184375,-0.481016239080732,51.5484287887354
"UB81JX",2,505457,184299,-0.480534422076544,51.547739150725
"UB81JY",3,505529,184197,-0.479527019885502,51.5468089064854
"UB81JZ",1,505580,184140,-0.478808897069557,51.5462870487407
"UB81LA",1,505634,184061,-0.478054141513539,51.5455668849388
"UB81LB",2,505734,184007,-0.476628806072966,51.5450628146632
"UB81LD",2,505872,183932,-0.474662039568901,51.5443628552604
"UB81LH",1,505416,184109,-0.481182348213428,51.5460390393975
"UB81LN",3,505395,184219,-0.481452162322341,51.5470316630287
"UB81LP",1,505394,184160,-0.481484232146848,51.5465015439298
