"pcd","hotspots","easting","northing","latitude","longitude"
"RM111DP",1,552915,187406,0.204775712810491,51.5648022395119
"RM111ET",1,553153,187026,0.20804127663134,51.5613235305201
"RM111PY",2,552026,187472,0.191988381911053,51.5656353826291
"RM111TP",2,553651,187257,0.215320701949246,51.5632636524643
"RM111TX",1,553949,187205,0.219593710452601,51.562715255736
"RM112DY",1,553754,189497,0.217785009666777,51.5833611389157
"RM112JS",1,553897,188071,0.219223022236902,51.5705101100748
"RM112SH",1,553966,189595,0.220885339981931,51.5841837992156
"RM113YS",1,554082,187111,0.221469754074862,51.5618344139722
"RM11AU",6,551169,188598,0.180117552552254,51.5759824992643
"RM11BH",1,551136,188961,0.179797773220877,51.5792528343555
"RM11ES",1,550928,189185,0.176894443849453,51.5813211255387
"RM11HR",1,551089,188834,0.179065408077837,51.5781243498462
"RM11JU",1,551163,188832,0.180131656731725,51.5780865574128
"RM11NL",1,551305,188715,0.182128987714013,51.5769972682271
"RM11NT",1,551307,188769,0.182181070698846,51.5774819120745
"RM11NX",2,551377,188601,0.183118138885786,51.5759536857144
"RM11PA",1,551358,188641,0.182861386824357,51.5763181757464
"RM11PL",1,551447,188441,0.184058591547533,51.5744973307294
"RM11PS",1,551467,188363,0.184313372842939,51.5737911469465
"RM11RB",3,551247,188703,0.181287463764921,51.5769050019146
"RM11RD",1,551181,188823,0.180387352653061,51.57800087074
"RM11RH",1,551221,188751,0.180933192500507,51.5773432430212
"RM11RX",1,551319,188597,0.182280075901801,51.5759333048417
"RM11SX",2,551391,188426,0.183244657028757,51.5743775866605
"RM11TB",1,551368,188401,0.182902252915332,51.5741591368372
"RM11XJ",1,551152,189056,0.180069359379263,51.5801021062995
"RM124RS",1,552503,185814,0.198146449369422,51.5506099846762
"RM124RW",1,552552,185783,0.198839180966174,51.5503182224289
"RM124UH",1,553862,187182,0.21832953474204,51.5625323303409
"RM124UN",2,553645,187210,0.215213683989159,51.5628430075358
"RM124UW",1,553769,187195,0.21699461270334,51.5626744724167
"RM124UX",1,553948,187155,0.219557416907869,51.5622662976705
"RM124XS",1,553245,186641,0.209199771566822,51.5578394598637
"RM125AD",1,552591,185575,0.199311082539722,51.548438855991
"RM125AF",1,553227,185076,0.208259198247694,51.5437832891927
"RM125AS",1,552654,185662,0.200256681997777,51.5492035042825
"RM125NU",1,552863,184711,0.202855812304851,51.5406024809388
"RM126JT",1,554051,186931,0.220944085751727,51.5602256451183
"RM126NJ",2,554018,187047,0.220519188667352,51.561276864563
"RM126QU",1,554070,187062,0.221275319296736,51.5613974436139
"RM126QX",1,553978,187129,0.21997848769806,51.5620245151527
"RM126SB",1,553939,186320,0.219062417620855,51.5547665910784
"RM12BB",1,551661,187921,0.186920016913715,51.569767755714
"RM12PA",1,551719,188526,0.188017286554228,51.5751879646819
"RM138EU",1,550733,182201,0.171092282388083,51.5186225980193
"RM138SH",1,551218,182794,0.178331336177027,51.5238211457481
"RM138SS",1,552156,182724,0.191811277421308,51.5229404948054
"RM139ED",1,554586,180987,0.226048413755753,51.5066748550452
"RM139YR",1,552148,182240,0.191487252062739,51.5185939810474
"RM139YZ",1,552087,182411,0.190682497663696,51.520146804442
"RM139YZ",1,552087,182411,0.190682497663696,51.520146804442
"RM13AF",1,551181,188930,0.180433373090107,51.5789622472718
"RM13ED",1,551238,188851,0.181221358954769,51.5782371685212
"RM13EE",6,551541,188994,0.18565238497158,51.5794406862744
"RM13EN",1,551604,188836,0.186492745229166,51.5780041625654
"RM13ER",3,551350,188994,0.182898017677724,51.5794919611408
"RM13ET",1,551353,188934,0.182915443726779,51.5789520676035
"RM13LD",1,551381,188720,0.18322706100859,51.5770218053413
"RM13RH",2,551376,188742,0.183164434579382,51.5772208127916
"RM13RJ",1,551336,188742,0.182587631552877,51.5772315437787
"RM13RL",4,551395,188866,0.183491821323498,51.578329831048
"RM141AU",1,556448,187754,0.255860563912287,51.5669606052318
