"pcd","hotspots","easting","northing","latitude","longitude"
"EC1M3JF",1,531497,181817,-0.106120735642719,51.519973365926
"EC1N2NU",1,531169,181634,-0.110913498236903,51.5184050210537
"EC1N2TD",1,531336,181601,-0.108520299188108,51.5180696983588
"EC1N6SJ",1,531411,181644,-0.107423981268882,51.5184386927745
"EC1N7RA",1,531306,181649,-0.108934551918564,51.5185080197362
"EC1N7TS",2,531203,181968,-0.110299518265626,51.5213986365559
"EC1N8DN",1,531359,181654,-0.108169270982137,51.5185406414958
"EC1N8PJ",1,531305,181746,-0.108912848306972,51.51937994573
"EC1N8PQ",1,531333,181722,-0.108518460797183,51.519157765586
"EC1N8QQ",1,531333,181774,-0.108499099436243,51.5196250651843
"EC1R5DU",1,531159,182055,-0.110900986506067,51.5221906751136
"N19AL",1,530259,182989,-0.123520790416622,51.5307922455926
"N19AL",2,530259,182989,-0.123520790416622,51.5307922455926
"N19AP",2,530270,183166,-0.123296885600406,51.5323803363436
"N1C4AA",1,530189,183620,-0.124296273795126,51.5364789138433
"N1C4AB",1,530189,183620,-0.124296273795126,51.5364789138433
"N1C4AH",1,530100,183366,-0.12567252955494,51.5342168178666
"N1C4QL",4,530076,183055,-0.126133126977847,51.5314275100318
"N1C4QP",1,530076,183055,-0.126133126977847,51.5314275100318
"N1C4TB",1,530201,183000,-0.124352399479785,51.5309044631196
"N64RS",1,528280,187461,-0.150405513346216,51.5714334304854
"N65JT",1,528502,187365,-0.147239089252206,51.5705202062987
"N66BP",1,528280,187240,-0.150486122233474,51.5694473770648
"N66BS",1,528444,187351,-0.148080613813534,51.5704075963545
"N66BU",1,528281,187336,-0.150436686900323,51.5703098698982
"NW10LT",3,529077,183620,-0.140320240543236,51.5367340302182
"NW10LU",4,529016,183705,-0.141168138396821,51.5375118286861
"NW10NE",1,528951,183826,-0.142060532355855,51.5386140543947
"NW10RU",1,529543,183515,-0.133643731448997,51.5356837896083
"NW10SS",1,529348,184179,-0.136209876317738,51.5416955922723
"NW10TH",1,529451,183750,-0.134883100019287,51.5378167339089
"NW11BP",1,529542,182934,-0.13387168381917,51.5304627811893
"NW11BU",1,529386,183080,-0.136065761391199,51.531810567981
"NW11BX",1,529575,182877,-0.133417167950446,51.5299429776879
"NW11DG",1,529711,182697,-0.131523917838202,51.5282941872618
"NW11DJ",1,529747,182643,-0.131025124143967,51.5278006462226
"NW11DN",1,529725,183195,-0.131138945752832,51.5327663162785
"NW12AJ",1,529945,182742,-0.128136002289163,51.5286448356715
"NW12AL",1,529871,182710,-0.129213945561389,51.5283742721114
"NW12BA",1,529807,182564,-0.130189775274285,51.5270769262017
"NW12BA",1,529807,182564,-0.130189775274285,51.5270769262017
"NW12BH",1,529766,182542,-0.130788560200965,51.5268886344781
"NW12BN",1,529587,182735,-0.133296470515993,51.5286641230862
"NW12DN",1,529666,182668,-0.132182917493217,51.5280439000488
"NW12DU",1,529587,182735,-0.133296470515993,51.5286641230862
"NW12DU",2,529587,182735,-0.133296470515993,51.5286641230862
"NW12FD",1,529573,182594,-0.133549997067809,51.5274002156403
"NW12HL",1,529359,182552,-0.136648540479241,51.5270717926003
"NW12HR",1,529342,182608,-0.136872916844523,51.5275789361478
"NW12JA",1,529193,183359,-0.138744348423961,51.5343620010005
"NW12JA",1,529193,183359,-0.138744348423961,51.5343620010005
"NW12LP",1,529307,182768,-0.13731848596915,51.529024810655
"NW12LU",1,529408,182421,-0.135990674404776,51.5258833238122
"NW12NJ",1,529322,182480,-0.137208010629585,51.5264332191235
"NW12QP",2,530112,182951,-0.125652814372336,51.5304846164741
"NW12QS",1,530079,182769,-0.126195437437922,51.5288566504581
"NW12RA",3,529996,182715,-0.127411176177183,51.5283904694546
"NW12RS",1,529491,182922,-0.134610906048264,51.530366628817
"NW12RT",3,529587,182735,-0.133296470515993,51.5286641230862
"NW12RY",1,530296,182882,-0.123027239433622,51.5298221515455
"NW12SB",1,530248,182879,-0.123719923630638,51.5298062556284
"NW12ST",1,530232,182860,-0.123957468030956,51.529639197377
"NW12SX",1,529996,182715,-0.127411176177183,51.5283904694546
"NW13AA",1,529253,182272,-0.13827833023746,51.5245797730165
"NW13AD",1,529157,182244,-0.139671590909607,51.5243500881735
"NW13AX",1,528987,182244,-0.142120653344506,51.5243889039736
"NW13DP",2,529181,182344,-0.139289207028096,51.525243272258
"NW13HF",2,529038,182366,-0.141341289319642,51.525473640909
"NW13JA",1,529186,182430,-0.139185666206417,51.5260149839848
"NW13QR",1,528875,182674,-0.14357698796896,51.5282787300448
"NW17AA",2,528849,183862,-0.143517265363436,51.538960845134
"NW17AH",1,528770,183777,-0.14468679003453,51.5382149873382
"NW17BT",1,528864,183893,-0.143289764116964,51.5392360112062
"NW17BU",1,528814,183993,-0.14397375085933,51.5401460812
"NW17BW",1,528771,184028,-0.144580642269189,51.5404704174783
"NW17BX",1,528753,184081,-0.144820677221927,51.5409508141326
"NW17BY",2,528573,183991,-0.14744759877808,51.5401830043261
"NW17JE",1,529151,183431,-0.139323157150309,51.5350186415659
"NW17JH",1,529117,183497,-0.139788902240474,51.5356195314306
"NW17JR",1,528958,183682,-0.142012359415801,51.537318375668
"NW17JX",1,528929,183738,-0.142409769252506,51.5378282475507
"NW17JY",4,528912,183801,-0.142631698713267,51.538398287097
"NW17NB",1,528783,183660,-0.144542213406782,51.5371605819777
"NW17NE",1,528815,183696,-0.144067922883125,51.5374768083047
"NW17PG",1,528863,183820,-0.143330873999209,51.5385802116858
"NW17PJ",1,528881,183875,-0.143051362092825,51.5390703733789
"NW17PN",1,528801,183766,-0.14424408095073,51.5381090678638
"NW17PP",1,528721,183665,-0.145433826934875,51.5372196431105
"NW17PQ",1,528748,183631,-0.14505717042713,51.5369079440667
"NW17RU",1,528753,183537,-0.145019464484435,51.5360620557367
"NW18AF",1,528630,184084,-0.146592199809889,51.5410057922926
"NW18AG",1,528650,184222,-0.146253572542601,51.5422414015909
"NW18AJ",1,528508,184294,-0.148273803143601,51.542920763192
"NW18AN",1,528386,184337,-0.150016416560792,51.5433349309992
"NW18BG",1,528495,184298,-0.148459702214201,51.5429596670815
"NW18HX",1,528117,184168,-0.153954800270069,51.5418772449494
"NW18JD",1,528274,184047,-0.151736194958836,51.5407542258934
"NW18NH",1,528913,183946,-0.142564234897457,51.5397011268903
"NW18QL",1,528905,183900,-0.142696353764506,51.5392895651384
"NW18XD",1,527857,184048,-0.15774544835226,51.5408577378776
"NW18XN",1,527928,184120,-0.156696080393794,51.54148871094
"NW19AA",1,529755,184946,-0.130061773206202,51.5484949843384
"NW19DL",2,528954,183902,-0.141989484237379,51.5392963568221
"NW19EA",1,529185,184130,-0.138576951593925,51.5412925430099
"NW19EU",1,529214,184257,-0.138112432720558,51.5424272153117
"NW19LR",1,529151,184153,-0.139058513182977,51.5415070096719
"NW19LS",1,529144,184205,-0.139140331679677,51.5419759158817
"NW19LU",1,529099,184330,-0.13974305186641,51.5431095330124
"NW19QB",1,528966,184668,-0.141536110820381,51.5461774033507
"NW19RE",1,529599,184370,-0.132522280467023,51.543354512312
"NW19SY",1,529540,184275,-0.133407535076865,51.5425143156377
"NW23ET",1,524099,185370,-0.211439672404515,51.5535765420061
"NW23HD",1,524174,185291,-0.210386334267617,51.5528500830809
"NW31DN",1,526389,185874,-0.178246462001856,51.5575980267267
"NW31EN",1,526402,185805,-0.178083820377529,51.556975025591
"NW31HE",1,526480,185788,-0.176965415563328,51.5568047830201
"NW31NH",1,526816,185576,-0.172197764386112,51.5548242181209
"NW31NT",1,527003,185771,-0.169431595935557,51.5565346142556
"NW31PR",2,526622,185655,-0.17496607822541,51.5555777113078
"NW31QB",1,526498,185701,-0.176737179922747,51.5560188973347
"NW31QE",3,526434,185731,-0.177649062665756,51.5563028360443
"NW31QG",1,526408,185757,-0.178014557824247,51.5565423147006
"NW31QG",1,526408,185757,-0.178014557824247,51.5565423147006
"NW31QH",2,526394,185723,-0.178228600824873,51.5562398965249
"NW31QP",1,526430,185686,-0.177722892529822,51.5558993244954
"NW31QS",1,526428,185664,-0.177759627352793,51.5557020621024
"NW32AE",1,527249,185230,-0.166080663673987,51.5516173865598
"NW32AG",3,527325,185152,-0.165013326734537,51.5508992890695
"NW32AJ",1,527352,185124,-0.164634254027496,51.5506415717761
"NW32AL",1,527408,185068,-0.163847292312649,51.5501256824331
"NW32AY",1,527623,184882,-0.160815576769371,51.5484056038953
"NW32BL",1,528171,184433,-0.153080135831138,51.5442464778549
"NW32BP",2,528126,184421,-0.153733069211785,51.5441488455994
"NW32BP",1,528126,184421,-0.153733069211785,51.5441488455994
"NW32JD",1,528263,185610,-0.151325444076489,51.5548029477459
"NW32PN",1,527151,185481,-0.167402687859843,51.5538951412098
"NW32PS",1,527318,185471,-0.164998870240152,51.5537676463973
"NW32PT",2,527251,185547,-0.165937252245563,51.5544657427586
"NW32QD",1,527277,185644,-0.165527365319072,51.5553315995814
"NW32QE",1,527275,185569,-0.165583315092903,51.5546580428345
"NW32SB",1,527278,185719,-0.165485830080758,51.5560053816188
"NW34NJ",1,527395,184639,-0.164189878258564,51.546273290461
"NW34QG",2,527284,185120,-0.16561590269957,51.5506209542139
"NW34QT",1,527365,185035,-0.164479055585161,51.5498388177578
"NW34RB",1,527171,185219,-0.167209012013319,51.5515361015357
"NW34TR",1,527415,184906,-0.163805009261715,51.5486682470362
"NW34UE",1,527515,184605,-0.162472587072419,51.5459406634251
"NW34YD",1,527527,184564,-0.162314473838071,51.5455694969845
"NW35EL",1,526690,184196,-0.17451067920523,51.5424506884942
"NW35EN",1,526630,184429,-0.175291651632092,51.5445580729757
"NW35JJ",1,526395,184617,-0.178611222192266,51.5463002306093
"NW36EP",1,526047,185059,-0.183468916357322,51.5503501888228
"NW36HY",3,526611,184259,-0.175626602355891,51.5430345699147
"NW36HY",1,526611,184259,-0.175626602355891,51.5430345699147
"NW36JH",3,526603,184373,-0.175700928273282,51.5440608621033
"NW36JP",5,526540,184445,-0.176583065432465,51.5447220302276
"NW36JR",1,526559,184423,-0.176317124041461,51.544520063329
"NW36JS",1,526531,184451,-0.176710626699298,51.5447779672665
"NW36LB",1,526377,184557,-0.1788921944071,51.5457650472167
"NW36LP",1,526293,184703,-0.18005055834906,51.5470959146872
"NW36LS",1,526268,184738,-0.180398353009572,51.5474160437535
"NW36LU",5,526196,184795,-0.181415724705327,51.5479443855367
"NW36NN",1,526323,184603,-0.179654014667581,51.5461905211359
"NW36SG",1,526323,185868,-0.179200140995198,51.5575588755683
"NW36TE",1,526379,185671,-0.178463520099925,51.5557759387809
"NW37BG",1,525310,185587,-0.193904739056004,51.5552592814918
"NW37HE",1,526009,187031,-0.183310598795707,51.5680807390386
"NW51HU",1,528987,186161,-0.140686420474915,51.559589670633
"NW51LT",1,528266,185682,-0.151255960589586,51.5554493083395
"NW51PB",1,528712,185668,-0.144831495623284,51.5552220088633
"NW52AA",1,529029,185096,-0.140471262400621,51.550009302534
"NW52AA",1,529029,185096,-0.140471262400621,51.550009302534
"NW52AD",2,528999,184900,-0.140975495603652,51.548254771846
"NW52AJ",1,529234,184647,-0.137681101742448,51.5459274311856
"NW52BU",1,529007,184979,-0.140831243417008,51.5489628901452
"NW52ED",1,529078,184886,-0.13984193822274,51.548110910197
"NW52HR",1,529097,185777,-0.139241363208789,51.5561136632728
"NW52TG",1,529028,185219,-0.140440602954816,51.5511148885692
"NW52TJ",4,528979,185137,-0.141176961200496,51.5503891760508
"NW53HS",1,528275,184682,-0.151490537117447,51.5464605624252
"NW53LB",1,528800,184600,-0.143953562892728,51.5456041860448
"NW53LG",1,528721,184730,-0.145044675250213,51.5467904620577
"NW53LR",1,528589,184786,-0.146926793402343,51.5473237823373
"NW61HY",1,525632,184904,-0.189506375265624,51.5490496874255
"NW61LJ",2,525469,185205,-0.191748673307725,51.5517909791927
"NW61NR",1,524810,185101,-0.201285275231538,51.5510023602599
"NW61RD",1,525437,185155,-0.192227777074006,51.551348742365
"NW61RN",1,525398,185172,-0.19278391472395,51.5515101806426
"NW61RR",1,525394,185189,-0.192835521179011,51.5516638462314
"NW61UR",1,525510,185104,-0.191193648992718,51.5508741918705
"NW62BS",1,524992,184221,-0.19897404328547,51.5430535983581
"NW62EP",2,525127,184750,-0.196840408521746,51.5477778034365
"NW62LJ",4,525517,184728,-0.19122676799479,51.5474935603103
"NW62LU",1,525540,184572,-0.190950855312793,51.5460864914094
"NW62LX",1,525519,184485,-0.191284544244762,51.5453092970683
"NW62QN",1,524809,184455,-0.201528641291847,51.5451970074671
"NW63BS",1,526261,184668,-0.180524346229988,51.5467885287527
"NW64DY",1,526316,184143,-0.179919870872838,51.5420581330408
"NW64EA",1,526317,184146,-0.179904383002888,51.5420848700261
"NW64HJ",3,525443,183636,-0.192682264442343,51.5376962822392
"NW64HS",1,525364,183741,-0.193783366448698,51.5386574435631
"NW64HY",1,525288,183857,-0.194837368504727,51.5397167859125
"NW64JD",4,525187,183976,-0.196250649986151,51.5408086199819
"NW65TF",1,525528,183523,-0.191497594998872,51.5366618825967
"NW65TG",1,525535,183510,-0.191401352355787,51.5365434974693
"NW65UA",1,525490,183574,-0.192027033544585,51.5371286563904
"NW80DJ",1,526391,184019,-0.178883447835146,51.5409269887944
"W1T1AZ",1,529745,181468,-0.131486215904984,51.5172417995511
"W1T1BT",1,529675,181575,-0.132455158324693,51.5182194297813
"W1T1BU",1,529675,181575,-0.132455158324693,51.5182194297813
"W1T1BW",1,529694,181517,-0.132202801725687,51.5176938459117
"W1T1QW",1,529675,181487,-0.132487506888453,51.5174286040004
"W1T1RR",1,529457,181651,-0.135567395548133,51.5189523720847
"W1T2AJ",1,529465,181811,-0.135393433064518,51.5203884073201
"W1T2EA",1,529627,181647,-0.133120103756503,51.5188774757611
"W1T2ED",1,529611,181682,-0.133337714579701,51.5191956768595
"W1T2EN",1,529565,181739,-0.133979387089174,51.5197184597582
"W1T2EP",1,529576,181751,-0.133816526826619,51.5198237787849
"W1T2EQ",1,529603,181702,-0.133445602547069,51.5193772439107
"W1T2ER",2,529570,181755,-0.133901486005816,51.5198611004959
"W1T2HD",1,529517,181810,-0.134644743202105,51.5203675107121
"W1T2HF",1,529512,181834,-0.134707955296184,51.5205843360418
"W1T2HQ",2,529506,181843,-0.134791080732322,51.5206665904446
"W1T2LW",1,529547,181571,-0.134300371602953,51.5182128248462
"W1T2PD",1,529561,181756,-0.134030761625716,51.5198721496423
"W1T2PQ",1,529539,181743,-0.134352441009812,51.5197603640502
"W1T2QB",1,529530,181769,-0.134472535725923,51.5199960792901
"W1T2QF",1,529493,181749,-0.135012856599338,51.5198248215734
"W1T2QS",1,529451,181720,-0.135628500056669,51.5195738261172
"W1T4EY",1,529382,181965,-0.136532551777608,51.5217913550776
"W1T4EZ",1,529350,182026,-0.136971152005311,51.5223468646229
"W1T4JZ",2,529215,181890,-0.138965734057269,51.5211555480628
"W1T4ND",1,529368,181672,-0.136841694718663,51.5191614632355
"W1T4PA",1,529412,181714,-0.136192484574213,51.5195288341751
"W1T4QB",1,529315,181846,-0.137541345275622,51.5207372698843
"W1T4TB",1,529491,181873,-0.134996142068485,51.5209396261881
"W1T4TL",1,529416,181987,-0.136034695403944,51.5219812796621
"W1T4TN",1,529416,181987,-0.136034695403944,51.5219812796621
"W1T4TT",1,529365,182058,-0.136743330204341,51.5226310058475
"W1T5AA",1,529345,182096,-0.137017506451775,51.5229770756916
"W1T5AD",1,529346,182101,-0.137001266805485,51.5230217802495
"W1T5AH",1,529330,182133,-0.137220024093528,51.5233130143848
"W1T5AT",1,529289,182207,-0.137783535285277,51.5239874066653
"W1T5AW",1,529316,182153,-0.13741437257786,51.5234959505456
"W1T5BA",1,529266,182246,-0.138100579438155,51.5243431468596
"W1T5BD",1,529260,182063,-0.13825409368427,51.5226999569285
"W1T5DU",1,529223,182129,-0.138762920729708,51.5233015366075
"W1T5DZ",1,529151,182182,-0.139780735377633,51.5237942845893
"W1T5LD",1,529241,182224,-0.138468798004622,51.5241511561914
"W1T5LL",1,529217,182202,-0.138822607378682,51.5239589357493
"W1T6NH",1,529070,182040,-0.14099959795009,51.5225366740915
"W1T7AY",2,529369,182149,-0.136652325127722,51.5234478774748
"W1T7LQ",1,529551,181921,-0.134114204100005,51.5213572401667
"W1T7NT",1,529438,182052,-0.135693919167821,51.5225603763542
"W1T7PA",1,529489,182020,-0.134970981302899,51.5222611238329
"W1T7PF",1,529463,181989,-0.135356904999843,51.5219884919081
"W1T7PH",1,529475,181967,-0.13519211612989,51.5217880371565
"W1T7PJ",1,529551,181921,-0.134114204100005,51.5213572401667
"W1T7PL",1,529549,181853,-0.134167991551936,51.5207466055698
"W1T7PQ",1,529472,181973,-0.135233129659976,51.5218426441976
"W1T7PS",1,529607,181778,-0.133360058307401,51.5200593130178
"W1T7PT",1,529607,181778,-0.133360058307401,51.5200593130178
"W1T7PX",1,529618,181756,-0.133209689789527,51.5198590848147
"W1T7QF",1,529632,181738,-0.133014638417947,51.5196941152166
"W1T7QJ",1,529684,181654,-0.132296476712423,51.5189273113169
"W1T7QP",1,529724,181583,-0.131746408821585,51.5182800829536
"W1T7QT",1,529724,181583,-0.131746408821585,51.5182800829536
"W1T7RG",1,529815,181490,-0.130469846056046,51.5174234391684
"W1T7RQ",1,529831,181439,-0.130258151859758,51.5169614466001
"W91QD",1,525708,183375,-0.188956495425205,51.5352918033825
"WC1A1AA",1,529900,181400,-0.129278648676147,51.5165951201901
"WC1A1AX",1,530034,181447,-0.127331230465014,51.5169866921628
"WC1A1BS",1,530052,181413,-0.127084495877257,51.5166770069689
"WC1A1DD",1,529886,181366,-0.129492818182354,51.5162927903638
"WC1A1DU",1,529886,181366,-0.129492818182354,51.5162927903638
"WC1A1EP",1,530144,181486,-0.125732424993839,51.5173118630038
"WC1A1ES",1,530111,181469,-0.126214023722698,51.5171666849511
"WC1A1EU",1,530019,181451,-0.127545813402692,51.5170260880535
"WC1A1HD",1,529905,181415,-0.129201106794352,51.5167287711414
"WC1A1HH",1,529894,181411,-0.129361020761865,51.5166953516073
"WC1A1JB",1,530005,181476,-0.127738253978511,51.5172539729371
"WC1A1LH",1,530120,181550,-0.126054511903829,51.5178925304672
"WC1A1NS",1,530109,181522,-0.126223284006051,51.5176434363031
"WC1A2QD",1,530452,181648,-0.121236124971368,51.5186967164472
"WC1A2SD",1,530224,181560,-0.124552796586868,51.5179584535231
"WC1B3BA",2,530135,181583,-0.125826276738845,51.5181856368486
"WC1B3DG",1,530086,181669,-0.126500366529613,51.5189697622666
"WC1B4AP",1,530503,181651,-0.120500396106742,51.5187119069874
"WC1B4BB",1,530405,181822,-0.121848798806781,51.5202712268817
"WC1B4BL",2,530361,181836,-0.122477435844108,51.5204071863712
"WC1B4HD",1,530291,181866,-0.123474693606323,51.5206929206417
"WC1B5AA",2,530352,181861,-0.122597840108292,51.5206339265405
"WC1B5AD",1,530326,181889,-0.12296202192977,51.5208915454805
"WC1B5AG",1,530306,181927,-0.123236082732286,51.5212376464759
"WC1B5AL",1,530296,181949,-0.123372006366441,51.521437656555
"WC1B5BB",1,530240,181992,-0.124162817692717,51.5218369842952
"WC1B5BG",2,530244,182037,-0.12408857789483,51.5222404601027
"WC1B5EH",2,530074,182123,-0.126505785889661,51.5230524492605
"WC1B5JS",1,530240,181992,-0.124162817692717,51.5218369842952
"WC1E6AA",1,529603,182080,-0.133306701912317,51.5227741999615
"WC1E6EG",1,529691,182018,-0.132061802410484,51.5221968465325
"WC1E6EQ",2,529689,182048,-0.132079581415527,51.5224669047715
"WC1E6JA",3,529484,182051,-0.135031627258296,51.5225408555994
"WC1E6JL",1,529447,182168,-0.135521689276068,51.5236007686788
"WC1E7DE",2,529730,181777,-0.131588633701245,51.5200221164689
"WC1E7DF",1,529632,181738,-0.133014638417947,51.5196941152166
"WC1E7HX",1,529987,181892,-0.127844223993116,51.5209965498459
"WC1E7LY",1,529562,181971,-0.133937378613548,51.5218040523109
"WC1E7QE",1,529749,181755,-0.131323035238733,51.5198200502141
"WC1H0AL",1,529934,182166,-0.128506744749844,51.5234710696842
"WC1H0AP",1,529934,182166,-0.128506744749844,51.5234710696842
"WC1H0BX",1,529725,182411,-0.131427443205329,51.5257207960752
"WC1H0DG",1,530026,182144,-0.127189517646445,51.5232522106431
"WC1H0HT",1,529789,182522,-0.130464562351549,51.5267036210836
"WC1H0JW",1,529859,182492,-0.129467128905492,51.5264179447661
"WC1H0XG",1,529885,182040,-0.129259038286419,51.522350014396
"WC1H8JF",1,530449,182619,-0.12092016063097,51.5274233876399
"WC1H9AZ",1,529990,182645,-0.127523430244889,51.5277627863275
"WC1H9BL",1,530080,182741,-0.126191361280858,51.528604795298
"WC1H9EU",1,529945,182252,-0.128316589996976,51.5242413911076
"WC1H9LT",1,529947,182380,-0.128240607554177,51.5253912192646
"WC1H9NP",1,530085,182711,-0.126130393558004,51.5283340463105
"WC1H9PJ",1,529884,182639,-0.129052806074076,51.5277332346322
"WC1N1AE",1,530239,182214,-0.124095237559843,51.5238322412268
"WC1N1AF",3,530247,182327,-0.123938252513354,51.5248458841802
"WC1N1AP",2,530145,182341,-0.125402524964386,51.5249951895376
"WC1N1AT",1,530400,182300,-0.121744081460128,51.5245679724931
"WC1N1AW",2,530302,182251,-0.123173991818568,51.5241502273567
