"pcd","hotspots","easting","northing","latitude","longitude"
"SM11JH",3,525832,164381,-0.193918309338139,51.3645641006237
"SM11JU",2,525789,164495,-0.194495344679282,51.3655981575499
"SM11LB",2,525780,164581,-0.194594159718014,51.366373048363
"SM11LD",3,525731,164744,-0.195240062693622,51.3678488021229
"SM11LF",1,525963,164238,-0.192088222026291,51.3632499224028
"SM11LX",1,525872,164365,-0.193349709024325,51.364411450784
"SM11LZ",1,525916,164260,-0.192755173805597,51.363458051733
"SM11ND",1,525898,164272,-0.193009339381449,51.3635698843041
"SM11NG",1,525924,164323,-0.192618035161116,51.3640224733469
"SM11NL",3,525857,164463,-0.193530398925971,51.3652955172021
"SM11NQ",1,525927,164352,-0.192564705457844,51.3642824375683
"SM11NR",1,525829,164530,-0.193908697268496,51.3659038576281
"SM11NS",1,525861,164396,-0.19349666680494,51.364692489291
"SM11PG",1,525764,164791,-0.194749652932622,51.3682639007146
"SM11PR",1,525756,164939,-0.194812205405258,51.3695957762164
"SM11PX",1,525774,165050,-0.194514520583321,51.3705893725305
"SM11WA",1,525762,164489,-0.194885098890358,51.3655502077865
"SM12EH",1,525040,164005,-0.205420789710626,51.3613596330312
"SM12EZ",1,524953,164697,-0.20642677132856,51.3675979459871
"SM12NB",3,524898,165298,-0.207005453425634,51.3730113751761
"SM12UE",1,524718,165072,-0.209669348140565,51.3710197795781
"SM13AS",1,526680,164964,-0.181536533917612,51.369615281044
"SM13HE",1,526046,166474,-0.190104362950486,51.3833268442716
"SM14DU",1,525796,164714,-0.194317430134157,51.367564805787
"SM14RA",1,525995,163996,-0.191714489397485,51.3610679306721
"SM14RQ",1,526188,164037,-0.18892937208254,51.3613936055029
"SM25SU",1,525628,162069,-0.197662659198971,51.3438307284603
"SM27BJ",1,524248,163214,-0.217066497708737,51.3544242771146
"SM38BD",1,524273,163739,-0.216524423715173,51.3591371611693
"SM38DU",1,523648,164331,-0.2252906676614,51.3645939259483
"SM38JR",1,523460,165117,-0.227717022985797,51.3716988499899
"SM38JS",1,523460,165117,-0.227717022985797,51.3716988499899
"SM38QB",1,524286,163784,-0.216322099267722,51.3595387493732
"SM38QF",1,524183,163923,-0.217752185604775,51.3608104912209
"SM38RF",1,524342,163615,-0.215577239047915,51.3580076499437
"SM38RL",1,524328,163562,-0.215796710918118,51.3575343829872
"SM38SD",1,524315,163481,-0.216011599862147,51.3568092518963
"SM38SW",1,524276,163532,-0.216553614131983,51.3572761295786
"SM39AA",2,523599,165166,-0.225704102896628,51.3721090206707
"SM39AG",1,523597,165324,-0.225677925102349,51.3735294562
"SM39BZ",1,523764,165468,-0.223229782291691,51.3747872905453
"SM39DR",1,524071,166054,-0.21861686285253,51.3799869127096
"SM39HF",1,524519,166707,-0.211954224075055,51.3857575980131
"SM39PW",1,525254,166107,-0.201608667065584,51.380203694722
"SM51AG",2,526158,166452,-0.188503591159859,51.3831042681819
"SM52HG",1,527725,165059,-0.166498460196522,51.3702351989134
"SM52HW",1,527851,164780,-0.164789602086666,51.3676994847765
"SM52JY",1,528015,164879,-0.162399401527786,51.3685522928753
"SM52PR",1,527688,164738,-0.16714490420766,51.3673586649858
"SM52RL",1,527172,165269,-0.174363413873428,51.3722464835059
"SM53AE",1,528260,164562,-0.1589960851035,51.3656481783255
"SM53AX",1,528156,164565,-0.160488085988634,51.3656985936812
"SM60DE",1,528872,164168,-0.150352581417551,51.3619689017044
"SM60DW",1,528838,164143,-0.150849711364235,51.3617519323805
"SM60DX",2,528839,163981,-0.150893990846536,51.3602958130433
"SM60LH",1,528950,163866,-0.14934226524372,51.3592371473938
"SM60LY",1,528910,163793,-0.149942876930198,51.3585901667014
"SM60NF",1,528908,163754,-0.149985706669625,51.3582401274206
"SM60NG",1,528907,163773,-0.149993181343601,51.3584111069611
"SM60NJ",1,528896,163865,-0.15011776834316,51.3592404037384
"SM60NN",1,528887,163956,-0.150214012067092,51.3600602599862
"SM67AY",1,528347,166072,-0.157202264671688,51.3791989255105
"SM67BT",1,528799,165292,-0.15099368230541,51.3720868139482
"SM68QF",1,528955,163984,-0.149227748313025,51.3602964778349
"SM68RG",1,528981,163773,-0.148930970639863,51.3583943268235
"SM69AA",1,529156,163776,-0.146417901612117,51.3583815666879
