"pcd","hotspots","easting","northing","latitude","longitude"
"CR04YA",3,530624,166010,-0.124526063930402,51.3781228641656
"CR04YJ",1,530480,166118,-0.126554301090305,51.3791265269092
"CR05AQ",1,537258,164012,-0.0300357334701328,51.3586044399851
"CR05DB",1,534129,165235,-0.0744871176705084,51.3703417475826
"CR05HF",1,535599,164986,-0.0534769791701989,51.3677553215829
"CR05RB",1,534356,164372,-0.0715538540667336,51.3625327222514
"CR06BA",1,533053,166054,-0.0896293313537837,51.3779547189991
"CR06LE",1,534026,166550,-0.0754703591046909,51.3821833971999
"CR06RD",1,534242,166398,-0.0724257735894227,51.3807664453569
"CR06SG",1,533466,165763,-0.0838079498475184,51.3752427573354
"CR06TP",1,533242,166214,-0.0868553769969422,51.3793482945189
"CR07ER",1,534937,166510,-0.0624027283595981,51.3816083017902
"CR08AD",1,536811,165710,-0.0357988330831493,51.3739710463648
"CR08BA",1,535503,165640,-0.0546060869301239,51.3736553702797
"CR08BF",1,535784,165718,-0.0505416699254839,51.3742892453008
"CR08NG",1,537208,165254,-0.030274558726127,51.3697775632241
"CR08TG",1,536004,165839,-0.0473365705674755,51.3753239964885
"CR09AA",1,537022,162613,-0.0339613790823421,51.346089395487
"CR20YE",1,534022,162081,-0.0772105407412583,51.3420232015177
"CR26EJ",1,532572,163549,-0.0974696906103743,51.3555554432788
"CR26ES",1,532484,162990,-0.0989407033263231,51.3505523649274
"CR26PL",1,532877,163596,-0.0930745312083591,51.3559066352627
"CR26RB",1,532637,163990,-0.0963724618351003,51.3595034293632
"CR28LB",2,535082,162290,-0.0619220255213215,51.3436507151943
"CR28LD",1,535182,162368,-0.0604575468183642,51.344327913772
"CR29AS",1,534587,160750,-0.0696062029699771,51.3299286552835
"CR29LA",1,534082,161201,-0.0766806735878526,51.3341008188944
"CR29LE",1,534169,161009,-0.0755048257097759,51.3323548795174
"CR35QS",1,531949,156901,-0.108870907773738,51.2959559234036
"CR51EB",1,531210,157869,-0.119108497179068,51.304825889224
"CR52LL",1,530757,159244,-0.12509964501833,51.3172870794748
"CR52NB",1,529943,159780,-0.136578213399822,51.3222904261388
"CR52ND",1,529852,159676,-0.137921263575714,51.3213765405689
"CR52NF",1,529747,159472,-0.13950141579613,51.3195671294161
"CR52NG",1,529997,159798,-0.135797142468006,51.3224398650738
"CR52NN",1,529917,159644,-0.137000650984959,51.3210741297615
"CR52NR",1,529838,159478,-0.138194111847976,51.3196003091283
"CR52YR",1,529800,159700,-0.138658344577965,51.3216040848956
"CR53BE",1,529007,159411,-0.150136597026958,51.3191870526189
"CR76AW",1,531241,167882,-0.11497467548838,51.394803931452
"CR76BB",1,530845,167400,-0.120840849146736,51.3905636763804
"CR76JA",1,531320,167757,-0.113886019734411,51.3936623251549
"CR76XJ",1,531099,168279,-0.11686803766916,51.3984044750448
"CR76YH",1,531324,167738,-0.113835582753709,51.3934906519284
"CR77JG",2,532296,168289,-0.0996678111862892,51.3982167186664
"CR77ND",1,531006,168606,-0.118083501604111,51.4013646112891
"CR77PA",1,531260,167959,-0.114673285320887,51.3954915203298
"CR77YL",1,532327,168306,-0.0992161243433071,51.3983622686121
"CR78LE",1,532720,168295,-0.0935742977685376,51.3981716939483
"CR78RX",2,532242,168317,-0.100433164216899,51.3984809242931
"CR78RY",1,532498,168334,-0.0967490468677784,51.3985740189856
"CR82AB",1,531418,161713,-0.114710357118563,51.3393234795267
"CR82BP",1,531350,161689,-0.115694863429417,51.339123496125
"CR82HA",2,531315,161569,-0.116241251352966,51.3380531522918
"CR82LA",1,531252,161704,-0.11709543464095,51.3392809122275
"CR82LE",1,531213,161702,-0.117655741584755,51.3392719330385
"CR82LP",1,531291,161686,-0.116542495006359,51.3391101517273
"CR82YH",1,531298,161624,-0.116464899539295,51.3385513518461
"CR85EU",1,532331,158198,-0.102914656951739,51.307523280291
"CR91ED",1,532709,165693,-0.0947038285951947,51.374790971979
"CR91JT",1,532503,165295,-0.0978100154104361,51.3712623329439
"CR91NG",1,532592,165661,-0.0963957471470039,51.3745307076438
"CR91RN",1,532904,165801,-0.0918634952135152,51.3757159621742
"CR91RQ",1,532255,165635,-0.101244343175169,51.3743755791597
"CR91SE",1,532167,166065,-0.102348119431916,51.3782603409828
"CR91SH",1,532225,165967,-0.101551676805452,51.3773661496955
"CR91SY",1,532376,165794,-0.0994477525907471,51.375776293855
"CR92AA",1,532469,165719,-0.0981402800317756,51.375080620263
"CR93JS",1,532503,165295,-0.0978100154104361,51.3712623329439
"CR94HH",1,531303,163764,-0.115604364295442,51.3577820221789
"CR95AB",1,532891,165536,-0.0921491741239356,51.373337535123
"CR96DA",1,533054,166110,-0.0895940185352807,51.3784577372482
"SE191RX",1,533506,170705,-0.0813761508308429,51.4196450501759
"SE192EZ",1,533542,170495,-0.0809377758133883,51.4177494045129
"SE192PS",1,533424,170152,-0.0827626744000867,51.414694774642
"SE193DS",1,532721,170066,-0.0928978895310586,51.41408677468
"SE193RW",1,533477,170505,-0.0818682079693002,51.417854563747
"SE254LX",1,534575,168236,-0.066947716208743,51.3972048865552
"SE254QB",1,534602,167704,-0.0667614066872836,51.3924176671926
"SE254XB",1,534612,167783,-0.0665878350714568,51.3931252310965
"SE255AG",2,533975,168237,-0.0755667675812961,51.3973557526838
"SE255EU",1,534357,167077,-0.0705176840914133,51.3868411245601
"SE255HQ",1,534354,167113,-0.0705471630620349,51.3871653494233
"SE256EA",1,533947,168362,-0.0759218717639649,51.3984856767358
"SE256EP",1,533908,168374,-0.0764776270277164,51.3986027140218
"SE256HA",1,534062,168531,-0.0742059782604371,51.3999772615285
"SE256XS",1,533852,168338,-0.0772956994854571,51.3982924018188
"SW163LU",1,530784,170100,-0.120722665552177,51.4148420217741
"SW164AU",1,530748,169235,-0.121558680924109,51.4070767657737
"SW164BX",1,530673,169640,-0.122487286847655,51.4107336790404
"SW164DE",1,530718,169460,-0.121906907537251,51.409105698588
