"pcd","hotspots","easting","northing","latitude","longitude"
"E147PH",1,536558,181293,-0.033424518115088,51.5140648810677
"E147PQ",1,536534,181255,-0.0337848731382541,51.5137292028488
"E148EZ",1,537043,180975,-0.026563029217337,51.5110899684335
"E148HE",1,536891,180933,-0.028768290766988,51.5107493639672
"E148LW",1,537101,179633,-0.0262489642739154,51.4990165434849
"E148RH",1,536941,180424,-0.0282457310053459,51.5061633230573
"E148RR",1,536941,180424,-0.0282457310053459,51.5061633230573
"E148SH",1,537181,179612,-0.02510533941312,51.4988084436121
"E149DP",1,536916,181206,-0.0283023402335131,51.5131965223069
"E149GL",1,537842,179229,-0.0157383061062603,51.4952061254818
"E149PQ",1,538594,180543,-0.00439681065769865,51.5068300519289
"E149SH",2,537708,179821,-0.0174365307906394,51.5005585117586
"E14AA",1,535695,182180,-0.0455123881451253,51.522243389638
"E14AQ",1,535560,182132,-0.0474754856307396,51.5218444401647
"E14AQ",2,535560,182132,-0.0474754856307396,51.5218444401647
"E14LJ",2,535545,182081,-0.0477111566121073,51.5213897402724
"E14TP",1,535029,181960,-0.0551902453900282,51.5204258853051
"E14TT",1,535194,182016,-0.052792074803604,51.5208896820143
"E14UJ",1,535347,182049,-0.0505755376932999,51.5211496190492
"E15DW",1,534656,182297,-0.0604343862738146,51.5235432238074
"E15QJ",2,535059,182293,-0.0546305914196787,51.523411138551
"E16AA",1,533594,181783,-0.075927644487005,51.5191762135022
"E16AE",1,533852,181525,-0.0723092982679146,51.5167967156067
"E16AG",2,533550,181756,-0.0765716464338498,51.5189439766641
"E16AZ",1,533669,181982,-0.0747719237028783,51.5209467712059
"E16BD",1,533725,181616,-0.0741040221236438,51.5176445236981
"E16BP",1,533561,182038,-0.0763064169358562,51.5214755321684
"E16BT",1,533515,182039,-0.0769686593624467,51.5214953841488
"E16DE",1,533676,181758,-0.0747559856264286,51.5189321730097
"E16DW",1,533527,181849,-0.0768677327558756,51.5197851409901
"E16DX",1,533492,181946,-0.0773351701384257,51.5206650836039
"E16EW",1,533609,181852,-0.0756854467794269,51.5197927277432
"E16FQ",1,533495,181743,-0.0773687868452038,51.5188401426914
"E16GJ",1,533650,182261,-0.074939879445422,51.5234584551346
"E16HT",1,533697,182289,-0.0742522095378334,51.5236989589189
"E16JX",1,533691,182343,-0.0743181698388243,51.5241856405672
"E16LY",2,533750,181776,-0.0736832660584873,51.5190764264961
"E16QR",1,533787,181904,-0.0731017669447642,51.520217924601
"E16SA",1,533894,182337,-0.0713961075881315,51.5240836761255
"E17HS",1,533547,181605,-0.0766720254988794,51.5175877440363
"E17PT",1,533809,181333,-0.0730014620897787,51.5150815139539
"E17PU",1,533809,181333,-0.0730014620897787,51.5150815139539
"E17RA",2,533934,181410,-0.0711718881571538,51.5157438690907
"E18AA",1,533800,181186,-0.0731868327227244,51.513762649644
"E18AN",1,533839,181026,-0.0726858301581714,51.5123156041344
"E18BB",1,533882,180917,-0.0721079039689782,51.511325913581
"E18BW",1,534036,180905,-0.0698946234554201,51.5111815997568
"E18DA",1,533937,181173,-0.0712186486453495,51.513613395319
"E18EY",1,534064,181066,-0.0694302149783561,51.512621763343
"E19AF",1,533900,180500,-0.0720068848550624,51.5075743422543
"E19LD",1,533808,180389,-0.0733737991309713,51.5065986275737
"E1W1AA",1,533787,180616,-0.0735901593435286,51.5086435001497
"E1W1AN",1,533787,180616,-0.0735901593435286,51.5086435001497
"E1W1AT",1,533913,180458,-0.0718356143064146,51.5071938375782
"E1W1BA",1,533787,180616,-0.0735901593435286,51.5086435001497
"E1W1LD",1,533808,180389,-0.0733737991309713,51.5065986275737
"E1W1LS",1,534243,180210,-0.067177852973038,51.5048870021417
"E1W1YN",1,534159,180570,-0.0682505863811396,51.5081420129005
"E1W1YW",1,534231,180478,-0.0672487364256047,51.5072981876635
"E1W1YY",1,534219,180569,-0.0673869354116939,51.5081187916576
"E1W2DA",1,534872,180618,-0.0579647190057372,51.508403784928
"E1W2NE",1,534738,180016,-0.0601241692699893,51.5030259717026
"E1W2RT",1,534910,180206,-0.0575749646703554,51.5046923738183
"E1W3HS",1,535785,180935,-0.044695161083021,51.5110339638683
"E1W3PA",1,535030,180170,-0.0558608140157788,51.5043402357611
"E1W3SH",1,535355,180496,-0.0510560753830362,51.5071920810745
"E20AA",1,534199,182561,-0.066917162955997,51.5260242834136
"E20AH",1,534551,182630,-0.0618198771562071,51.5265606559499
"E20AN",3,534695,182701,-0.0597182502049603,51.5271643838177
"E20DJ",2,534693,182658,-0.059763490496061,51.5267784511139
"E20EL",2,534967,182630,-0.0558268812488815,51.5264614762355
"E20ET",1,534995,182712,-0.0553921111106753,51.5271916613762
"E20ET",1,534995,182712,-0.0553921111106753,51.5271916613762
"E20QN",1,535396,182881,-0.0495502464948018,51.5286144149044
"E20QY",1,535629,182986,-0.0461530646713018,51.5295020994941
"E20RN",1,535530,182876,-0.0476216559901261,51.5285373672363
"E26AB",1,534152,182589,-0.0675835990658507,51.5262870566408
"E26AH",1,534320,182623,-0.0651504001784687,51.5265526931237
"E26JL",1,534761,182384,-0.0588885813251261,51.5243000074085
"E26PU",1,534553,183057,-0.061628092344782,51.5303973176135
"E27AS",1,534345,183121,-0.0646004625234218,51.5310219223344
"E27DG",1,533909,182483,-0.0711245791878713,51.5253921267386
"E27DL",1,533818,182421,-0.0724590547876253,51.5248565245441
"E28PP",1,534467,183213,-0.0628076260703762,51.5318196446356
"E29AP",1,534489,183477,-0.0623899125453964,51.5341867842621
"E29EG",2,534735,183246,-0.0589336880953092,51.532052359262
"E29QH",1,534867,182745,-0.057223511572239,51.5275187641566
"E29QW",1,534867,182745,-0.057223511572239,51.5275187641566
"E32DA",1,536742,182761,-0.0302053851571966,51.5272120352571
"E32RR",1,536880,183513,-0.0279253135049761,51.5339361701101
"E32RU",1,536996,183523,-0.0262500627125376,51.5339979201052
"E32RW",1,536922,183488,-0.0273298770985488,51.5337013428709
"E32SG",1,537526,182930,-0.0188450489143711,51.5285404606273
"E32SP",1,537722,183052,-0.0159737094119362,51.5295890292947
"E33AB",1,537300,182800,-0.022151560234457,51.5274272199646
"E33AJ",1,537599,182846,-0.0178261579767881,51.5277678659434
"E33DA",2,538107,182796,-0.0105273786910868,51.5271946648885
"E33RD",1,537444,181949,-0.0204087555988286,51.5197450876871
"E34AN",1,537149,181815,-0.0247099808220137,51.5186125917272
"E34DH",1,537155,182755,-0.0242579694633637,51.5270580513414
"E34EJ",1,537239,182267,-0.0232377908015682,51.522652459722
"E34PB",1,536551,182597,-0.033020492338471,51.5257844877065
"E34PH",1,536577,182545,-0.03266608392013,51.5253109278187
"E34PL",2,536387,182463,-0.0354348757531502,51.5246199406796
"E34PP",1,536669,182580,-0.0313271999821967,51.5256032052012
"E35AA",1,536444,182750,-0.0345027033644477,51.5271852041993
"E35EL",1,536753,183426,-0.0297889297945927,51.5331851292058
"E35ES",2,536716,183366,-0.0303453039111006,51.5326549162222
"E35JU",1,536498,183566,-0.0334087778839753,51.5345048373054
"E35LX",1,536433,183303,-0.0344471442623581,51.5321571860633
"E35SN",1,535902,183266,-0.0421119875731155,51.5319526452346
"EC2M4AA",1,533402,181792,-0.0786898259704797,51.5193024257461
"EC2M4RB",1,533419,181857,-0.0784203691025115,51.5198825286012
"EC3N4AB",2,533619,180607,-0.0760128920019549,51.5086023368127
"EC3N4DJ",1,533566,180805,-0.0767011977917581,51.5103941584849
"EC3N4EE",2,533450,180670,-0.0784227984489982,51.5092083793824
