"pcd","hotspots","easting","northing","latitude","longitude"
"E97AB",1,535725,184596,-0.044149850912642,51.5439467812458
"E97HD",1,535766,183985,-0.0437944499593044,51.5384463877554
"E97JL",1,535505,183868,-0.0476004311843949,51.5374576619489
"E97LJ",1,535388,184385,-0.0490876783066082,51.5421315681949
"EC1V1JQ",1,532253,182927,-0.0948146146615486,51.5297719890162
"EC1V1LP",1,532704,182705,-0.0884003850282464,51.5276712900876
"EC1V9LE",1,533244,182659,-0.0806380955945618,51.5271308753502
"EC1V9LT",1,533309,182655,-0.0797031780858443,51.5270796032909
"EC2A2AS",1,533083,181864,-0.0832575888406945,51.5200246245724
"EC2A3AY",1,533371,182558,-0.0788466619425327,51.5261932997873
"EC2A3EP",1,533236,182407,-0.0808485733548191,51.5248681944704
"EC2A3HP",1,533238,182358,-0.0808382763022297,51.524427390535
"EC2A3HS",1,533201,182396,-0.081356935537271,51.5247775928065
"EC2A3NZ",1,533276,182198,-0.0803513275262073,51.5229806122517
"EC2A3PT",1,533252,182310,-0.0806547339095903,51.523992744388
"EC2A3QD",1,533211,182373,-0.0812215655583595,51.5245685495733
"EC2A4SD",1,533010,182493,-0.0840718727859296,51.5256942480966
"EC2M2PY",1,533060,181866,-0.0835881356139051,51.5200480109107
"N13HT",1,532988,184758,-0.0835340268112643,51.5460535689155
"N15AA",1,533414,183960,-0.0776965018531171,51.5387820161381
"N160LA",1,533246,186570,-0.0791297018279397,51.562275987882
"N160LH",2,533615,186614,-0.0737928710201582,51.5625841669064
"N160LN",1,533566,186623,-0.0744959251196878,51.5626766392427
"N160NX",1,533515,186547,-0.075260072267537,51.5620057457379
"N160NY",1,533591,186467,-0.0741947088589802,51.5612688630247
"N165AG",1,533367,187929,-0.0768698635211332,51.5744597844639
"N165HT",1,533241,187475,-0.0788590025639564,51.5704097734644
"N165LG",1,533641,187897,-0.0729305299608647,51.5741073972258
"N165TB",1,533606,187073,-0.073748315496376,51.5667109993789
"N166LU",1,534202,187381,-0.0650370717487656,51.5693373637847
"N166PA",1,533772,186857,-0.071436890681499,51.5647306478046
"N166QP",1,533684,187457,-0.0724776793676648,51.5701432570982
"N166RA",1,533699,187766,-0.0721438992872402,51.5729164581793
"N166RB",1,533700,187700,-0.0721545724184722,51.5723231282006
"N166TT",1,533703,187866,-0.0720481912919239,51.573814136134
"N166XZ",1,533674,186839,-0.0728567363688813,51.5645921111831
"N166YA",1,533674,186908,-0.0728305183650587,51.5652121640847
"N167JD",1,533643,186554,-0.0734119632921479,51.5620383619962
"N167JL",1,533634,186476,-0.0735713449621741,51.561339562507
"N167NY",1,533626,186338,-0.0737390884297929,51.5601013488424
"N167PL",2,533606,186082,-0.0741246177390498,51.5578055921511
"N167SJ",1,534022,186187,-0.0680874873691105,51.5586505559083
"N167SR",1,534013,186149,-0.0682317057905617,51.5583112143965
"N167UE",1,533737,185940,-0.0722900471760106,51.5564985255715
"N167XJ",1,533578,185388,-0.0747916281753419,51.551575725561
"N168BH",2,533537,185311,-0.075411819017814,51.5508934761832
"N168BT",1,533561,185897,-0.0748435525135506,51.556153774094
"N168EL",2,533575,186225,-0.0745172463386213,51.5590979668735
"N16AD",1,532751,182718,-0.0877183679969921,51.5277770765749
"N16BU",2,533016,182862,-0.0838462188420211,51.5290088141649
"N16NH",1,533254,182737,-0.0804645485590202,51.5278294549062
"N16NT",1,533153,182787,-0.0819007560845518,51.5283025765432
"N16NU",1,533160,182729,-0.0818218139655586,51.527779717481
"N16PB",1,533187,182658,-0.0814596510598684,51.5271353230613
"N16QG",1,533241,182994,-0.0805547029441843,51.5301420167744
"N17LB",1,532465,182887,-0.0917752440524652,51.5293628833393
"N17QG",1,532471,183058,-0.0916245386415122,51.530898155971
"N42AA",1,531518,186809,-0.103954456434885,51.5648289718209
"N42AR",1,531729,186854,-0.100895259616144,51.5651841597573
"N42AW",1,531581,186865,-0.103025131829126,51.5653175299152
"N42PG",1,531800,187109,-0.0997759830915693,51.5674591213895
