"pcd","hotspots","easting","northing","latitude","longitude"
"HA53TJ",1,510933,190173,-0.399741068930287,51.5994849526724
"HA54HR",1,512650,191145,-0.374649710051529,51.607880557589
"HA54HS",2,512742,191188,-0.373307927587256,51.6082486335606
"HA54HU",1,513051,191318,-0.368805778318253,51.6093551378283
"HA55DY",1,512990,187691,-0.370852973994935,51.5767690528069
"HA55JS",1,512326,188660,-0.380121281869712,51.5856107402678
"HA55PB",1,512207,189324,-0.381626100733719,51.5916022810268
"HA55PJ",3,512253,189626,-0.380865843840294,51.5943074213019
"HA55PW",1,512253,189590,-0.38087734878658,51.5939838631685
"HA55QQ",1,512202,189651,-0.381593798204719,51.594542263797
"HA71JJ",1,518189,189984,-0.295090682520842,51.5963120824025
"HA74AR",1,516939,192316,-0.312351598010081,51.617531307603
"HA74AW",2,516977,192294,-0.31181032644521,51.6173256975687
"HA74DB",1,517007,192311,-0.311371545875319,51.6174722540152
"HA74DJ",1,517139,192321,-0.309462518705619,51.6175347012636
"HA74DZ",1,517151,192366,-0.309274244524343,51.61793663783
"HA74EB",2,517010,192375,-0.311306884960544,51.6180468229818
"HA85AQ",1,519338,191253,-0.278079132904148,51.6074748948299
"HA86RN",1,518171,191238,-0.294928335492669,51.6075859583916
"HA87EE",1,519351,191422,-0.277834021947492,51.6089909845732
