"pcd","hotspots","easting","northing","latitude","longitude"
"N101DD",1,528737,189689,-0.142998980750264,51.5913515433738
"N101DJ",4,528773,189722,-0.142467495283681,51.5916398817806
"N101ER",1,528463,190548,-0.146637893147318,51.5991335235544
"N102DP",1,529016,190517,-0.138669556444657,51.5987286645307
"N102QR",1,528844,189673,-0.141461113990034,51.5911833219259
"N103HA",2,528615,189519,-0.144821371668894,51.5898516570095
"N103HN",1,528531,189555,-0.146020067518137,51.5901943251206
"N103HP",1,528478,189537,-0.146791287245528,51.5900446424308
"N103RS",1,528712,189616,-0.143386414879762,51.5907012280425
"N103RU",2,528699,189551,-0.143597782460694,51.5901200657828
"N103RX",1,528687,189521,-0.143781896699276,51.5898532059842
"N103SH",1,528797,189636,-0.142152767121491,51.5908615540013
"N112EU",1,529905,191554,-0.125457826717071,51.607843520399
"N112EU",1,529905,191554,-0.125457826717071,51.607843520399
"N153NX",1,531524,189650,-0.102805040261319,51.5903579765036
"N153PJ",1,531919,189270,-0.0972491574938588,51.586850899168
"N153QR",1,532430,189249,-0.0898855958935759,51.5865424383465
"N153SS",1,531945,188708,-0.0970851074280994,51.5817944771557
"N154AJ",1,533716,189184,-0.0713593259596862,51.5856549260695
"N154QD",9,534338,189417,-0.0622979028079727,51.5876009097806
"N155BT",1,533627,188965,-0.072726435069303,51.5837080307347
"N155EG",1,532607,189195,-0.0873526685608371,51.5860155913625
"N155LA",1,533526,188816,-0.0742399166366689,51.5823929959658
"N156JH",2,532999,188348,-0.0820184968077355,51.5783119038135
"N156PA",1,533193,188338,-0.0792242645797051,51.5781762756494
"N156UJ",2,533653,188555,-0.0725073159622267,51.5800175102671
"N170AA",1,533941,190648,-0.0675554282877388,51.598757346245
"N170AG",1,533946,191026,-0.0673390652320681,51.6021529383246
"N170AP",1,533925,191136,-0.0676001334991725,51.6031464085011
"N170EY",1,533898,191563,-0.0678268613934955,51.6069899240206
"N170HA",1,533902,191610,-0.0677512014348545,51.6074113242798
"N170HY",1,534861,191035,-0.0541320251322947,51.6020156553863
"N170SL",1,534905,191548,-0.0532999324157496,51.6066150017154
"N176AG",1,532297,190505,-0.0913311163633353,51.5978604807582
"N176QA",1,533790,190006,-0.0699788246634768,51.5930240528506
"N176QN",1,533756,189596,-0.0706254757443383,51.5893477678975
"N176SG",1,533835,190260,-0.0692328011111625,51.5952958717541
"N178AA",1,533884,190725,-0.0683485290953711,51.599462822367
"N178ER",1,533854,191465,-0.0684992367492841,51.6061197290312
"N178HH",1,533651,191355,-0.0714707240732172,51.6051794191711
"N179EU",1,534172,189721,-0.0645764489497917,51.5903722268827
"N179FR",2,534358,189509,-0.0619742079788755,51.5884228743602
"N179JF",3,533828,190054,-0.0694122953936251,51.5934463739196
"N179JN",1,533830,189939,-0.0694272589550039,51.5924124848107
"N179LR",1,534298,189558,-0.0628210275102172,51.5888774878602
"N179LR",1,534298,189558,-0.0628210275102172,51.5888774878602
"N179NF",1,534827,189569,-0.0551854844524179,51.5888501193308
"N179NG",1,534833,189456,-0.0551422968206389,51.5878332506727
"N225JU",1,531038,190427,-0.1095265884629,51.5974535599055
"N225JY",1,531239,190446,-0.106619241797255,51.5975775508133
"N225LF",1,531336,190589,-0.105166130722716,51.598840017836
"N225NJ",1,530983,190757,-0.110197082794803,51.6004318575784
"N226BB",6,531231,189927,-0.106928613070042,51.5929154686578
"N226BH",2,531404,189730,-0.104506331529916,51.5911048616608
"N226BX",3,531435,189767,-0.104045248765788,51.5914301342057
"N226DH",1,531326,189899,-0.105568457004442,51.5926417332511
"N226DR",1,530995,190371,-0.110167930623042,51.5969603125167
