"pcd","hotspots","easting","northing","latitude","longitude"
"NW118DY",1,525108,187418,-0.19616579641115,51.5717591007825
"NW118EN",1,524881,187515,-0.199405074171233,51.5726811079061
"NW118HB",1,524804,187644,-0.200469783731144,51.5738574537629
"NW118LH",1,525122,187455,-0.19595072877665,51.5720885120433
"NW118LL",2,525023,187488,-0.197366753030014,51.5724070205935
"NW118RR",1,525142,187352,-0.195698945124706,51.5711584275834
"NW118RT",1,525141,187364,-0.195709096628852,51.5712664920339
"NW118RU",1,525141,187376,-0.195704826630913,51.5713743347421
"NW119PX",1,524094,188401,-0.210442506296835,51.5808171586673
"NW21ES",1,523857,185892,-0.214744684238334,51.5583208898753
"NW21LJ",1,522996,187406,-0.226628968017151,51.5721155048724
"NW21LS",2,523129,187351,-0.224730097279652,51.571592215897
"NW21LZ",2,523806,187666,-0.214855651726853,51.5742750056066
"NW22DS",1,524203,186011,-0.209714221474702,51.5593143353259
"NW22HR",1,525085,186255,-0.196911029336444,51.5613124289633
"NW23DU",1,523713,185895,-0.216819761002829,51.5583794207059
"NW23ED",2,523847,185716,-0.214950789212836,51.5567413699791
"NW23EE",1,523936,185600,-0.213708514192454,51.5556793499371
"NW26LW",2,522787,187198,-0.229715794216186,51.570291708051
"NW37JJ",1,526639,187230,-0.174154133122716,51.5697281088151
"NW41RL",1,522926,190937,-0.226403127931146,51.6038639247856
"NW42DU",1,523300,189100,-0.221650488073503,51.5872731603963
"NW42EA",1,523387,188963,-0.220443466729509,51.5860229178214
"NW42ER",1,523385,189078,-0.220431937789962,51.5870568592077
"NW43AS",1,522959,188631,-0.226734136834906,51.5831326864119
"NW43FB",2,523131,187861,-0.224522669046238,51.5761751649497
"NW43FD",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FE",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FG",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FJ",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FL",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FN",2,523131,187861,-0.224522669046238,51.5761751649497
"NW43FP",4,523131,187861,-0.224522669046238,51.5761751649497
"NW43FQ",3,523131,187861,-0.224522669046238,51.5761751649497
"NW43FT",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43FY",1,523131,187861,-0.224522669046238,51.5761751649497
"NW43JH",1,522829,188706,-0.22858324212016,51.5838350342468
"NW43JL",1,522873,188637,-0.227972633635052,51.5832053468783
"NW43LP",1,522941,188441,-0.227060257030275,51.5814290739491
"NW43NL",1,522969,188539,-0.226622070998006,51.5823037002734
"NW43UT",1,522858,188555,-0.228217681500908,51.5824716770688
"NW44EA",1,522983,189414,-0.226113872744143,51.5901642902819
"NW44PN",1,522226,188343,-0.23740823713097,51.5807036983763
"NW71AF",2,523989,191311,-0.210929819897296,51.6069922254227
"NW71BL",1,524096,191566,-0.209295325084487,51.6092603379411
"NW71GU",1,524019,191389,-0.210469268357166,51.607686604263
"NW72BB",1,522891,191344,-0.226765749587604,51.6075292617378
"NW72ET",3,521834,191316,-0.242031506238125,51.607507092849
"NW72HX",1,521714,192157,-0.243471781769863,51.615091139956
"NW73BX",1,521513,192158,-0.246373028505296,51.6151435072711
"NW73DA",2,521423,192106,-0.24769025040236,51.6146955799515
"NW73DH",1,521370,192073,-0.248466758347049,51.6144104241983
"NW73ET",1,520882,192943,-0.255211501806685,51.6223341060922
"NW73HB",1,520588,193218,-0.259361750950402,51.6248685737286
"NW73HU",1,520084,194036,-0.266358798659333,51.6323277287061
"NW73LH",1,521489,192100,-0.246739574043929,51.6146274319218
"NW73LN",3,521338,192052,-0.248935960630043,51.6142285867928
"NW73SB",1,520642,192276,-0.258906102985456,51.6163911415041
"NW73TB",1,521626,192235,-0.244715086377469,51.6158111320742
"NW74EA",1,522337,192822,-0.234246385812761,51.6209325887855
"NW74EY",1,521796,193493,-0.241824040429096,51.6270801100145
"NW95AA",1,521807,190093,-0.242845540341645,51.5965217367587
"NW95EB",1,520725,189756,-0.258574612581615,51.5937257621606
"NW96DB",1,521009,189522,-0.254557365025317,51.5915618995727
"NW96JX",1,521741,188661,-0.244294149926108,51.5836664642345
"NW96LH",1,521477,188774,-0.248063511211713,51.5847389208548
"NW96RR",1,521274,189060,-0.250893324815437,51.587352921326
"NW96SS",1,521629,188770,-0.245872117769167,51.5846702192426
"NW97TH",1,521689,188325,-0.245160625060417,51.5806580126123
