"pcd","hotspots","easting","northing","latitude","longitude"
"BR11AB",1,540260,169398,0.0151767625369275,51.4062709286147
"BR11BY",1,539958,169584,0.0109110111891249,51.4080168778729
"BR11DD",3,540311,168997,0.0157510538407039,51.4026549217882
"BR11DE",1,539934,169644,0.010589822272016,51.4085619590492
"BR11DG",1,539894,169713,0.0100422733271941,51.4091918577356
"BR11DN",7,540311,168997,0.0157510538407039,51.4026549217882
"BR11DP",1,540381,168613,0.0166049263754525,51.3991869765709
"BR11DS",1,540356,168677,0.016271079598764,51.3997682641011
"BR11EA",2,540379,168749,0.0166299508221651,51.4004095731832
"BR11EG",2,540310,168879,0.0156900630398479,51.4015948154586
"BR11EY",1,540253,169034,0.0149324020432957,51.4030017372948
"BR11EZ",1,540231,169173,0.0146712286957685,51.4042562329107
"BR11HA",1,540217,169118,0.0144483689100075,51.4037654582704
"BR11HE",2,540199,169278,0.0142529405010901,51.405207672019
"BR11HG",2,540245,169114,0.0148490651268516,51.4037225975851
"BR11JD",1,540275,169244,0.015331433930117,51.4048833714287
"BR11JL",1,540311,168997,0.0157510538407039,51.4026549217882
"BR11JQ",1,540285,169088,0.0154134724009277,51.4034790773128
"BR11JY",1,540346,168931,0.0162278014253784,51.4020531916545
"BR11LD",1,540388,168838,0.0167944268048987,51.4012071056614
"BR11LE",1,540374,168858,0.0166012058312208,51.4013902881494
"BR11LG",1,540406,168807,0.017040761739509,51.4009240872236
"BR11NA",4,540287,169320,0.0155338716496296,51.4055633452893
"BR11NF",3,540262,169314,0.0151723121964237,51.4055156067756
"BR11NL",1,540421,169620,0.0175777851949592,51.408226022523
"BR11NY",1,540117,169423,0.0131320339661546,51.4065308959347
"BR11PG",1,540032,169461,0.0119257517633387,51.4068933413437
"BR11PW",1,540135,169361,0.0133661831898984,51.40596931723
"BR11QE",1,540292,169449,0.0156566851633205,51.4067213088542
"BR11RL",1,540323,169391,0.0160791658684272,51.406192456142
"BR11RY",1,540384,169345,0.0169374092830568,51.4057640160552
"BR11TR",1,540431,168981,0.0174687225231943,51.4024814746853
"BR12UE",1,541423,168735,0.0316223015721785,51.4000246827748
"BR13AS",1,541250,169667,0.0295078009559873,51.4084426700557
"BR13EF",1,540459,169074,0.0179077734435495,51.4033102490391
"BR13HZ",1,540901,169899,0.0245853316913931,51.4106141619381
"BR13JX",1,540648,169693,0.0208683253757907,51.4088257978547
"BR13LG",1,540713,169823,0.0218538145261051,51.4099778675043
"BR13RA",1,539911,169858,0.0103436967405938,51.4104906467948
"BR14DE",1,540516,170460,0.0192753568941825,51.4157507628224
"BR15AJ",1,540624,171057,0.0210640299618689,51.4210886464453
"BR20EQ",1,540070,169333,0.0124212350076613,51.4057337502662
"BR20TY",1,539415,167833,0.00242158928802013,51.3924158107306
"BR26BP",2,541324,164677,0.0285869936180675,51.363584137792
"BR26BQ",1,541240,164427,0.0272820226402675,51.3613585022052
"BR27EB",1,540096,166069,0.0115079093950655,51.3763967587234
"BR27EE",1,540106,166088,0.0116589793312557,51.3765650292997
"BR27HN",1,539341,166163,0.000704042452856558,51.3774270946464
"BR27LE",1,540557,166474,0.0182872236818347,51.3799222753726
"BR28AA",1,543205,167655,0.0567862665415766,51.3898733251658
"BR28AP",1,542395,167675,0.0451607673715653,51.3902566947864
"BR28NH",1,542429,165989,0.0449736108682693,51.3750979224677
"BR29HD",1,540490,168595,0.0181636504410262,51.3989982681014
"BR29HW",1,540962,168305,0.024829047034732,51.3962753433717
"BR29JG",1,540964,168231,0.0248284113916962,51.395609882489
"BR29QW",1,541687,167999,0.0351212633916705,51.3933452064863
"BR29RB",1,541940,168406,0.0389178546085678,51.3969393019323
"BR29RJ",1,541657,167678,0.0345623800319988,51.3904681981675
"BR31AE",1,537170,169317,-0.0292519592198464,51.4062981453372
