"pcd","hotspots","easting","northing","latitude","longitude"
"DA13QG",1,551610,174302,0.18033421121336,51.4474158600821
"DA145ED",1,547379,171166,0.118189980828584,51.4203535649731
"DA145EL",1,548778,172309,0.13877469819115,51.4302586375227
"DA146BF",1,546312,171636,0.103049600809834,51.4248529304573
"DA146DH",1,546175,171832,0.101161314787554,51.4266494135391
"DA146DJ",1,546189,171834,0.101363366888841,51.4266637765797
"DA146DN",1,546213,171829,0.101706266815,51.426612662996
"DA146DS",3,546227,171783,0.101888525301357,51.4261957200125
"DA146ED",1,546349,171789,0.103644536493653,51.426218169575
"DA146EN",2,546439,171714,0.104907155975141,51.4255210289869
"DA146LW",1,546862,171172,0.110762491149277,51.4205415425814
"DA146LX",1,546840,170479,0.11015950014317,51.414320293902
"DA146NF",1,546106,171788,0.100151420550204,51.4262718273995
"DA146NZ",1,545665,171879,0.0938501607331721,51.427202934526
"DA14BH",1,551371,174783,0.177103185747801,51.4518015462015
"DA14ER",1,551587,174614,0.180137038758386,51.4502253409314
"DA14HA",1,551541,174721,0.179521347221696,51.4511990409724
"DA14HD",1,551505,174763,0.179021624356085,51.451586037567
"DA14JA",1,551537,174813,0.179503198790984,51.4520267331801
"DA14LD",3,551669,174744,0.181371884543146,51.4513714547119
"DA157ED",1,546204,171885,0.1015999958604,51.4271181721746
"DA158LH",1,545948,172996,0.0983777785663734,51.4371670302313
"DA158SW",1,545470,174579,0.0921557479502517,51.4515139953895
"DA159AJ",1,547137,173057,0.115496881005268,51.4374078488716
"DA159DF",1,546526,173217,0.106778870843195,51.439003749884
"DA159LZ",1,546200,174400,0.102580129316736,51.4497177435713
"DA161LS",1,547450,176622,0.121481448588463,51.4693593907254
"DA161TH",2,546680,175713,0.110026832052994,51.46139159319
"DA161TR",1,546859,175794,0.112635219816969,51.4620730373744
"DA161TY",1,546591,175834,0.108796758038353,51.462501866283
"DA163HE",1,546517,175878,0.107750516092341,51.462916369206
"DA163NL",1,545422,176290,0.0921684460179761,51.4669005560236
"DA163PB",2,546288,175857,0.104447726135896,51.4627868569044
"DA163PT",1,546435,175867,0.106566415599844,51.4628387318754
"DA163PY",1,546270,175904,0.104208229004662,51.4632138211132
"DA163RW",1,544947,176212,0.0853030558541817,51.4663214361451
"DA175EE",1,548844,178248,0.142220673580212,51.483604709925
"DA175HJ",1,548859,178691,0.142623140268881,51.4875812069644
"DA175JG",1,549087,178129,0.145667464256769,51.4824715263393
"DA175JU",1,549000,177969,0.14434804254578,51.4810568016952
"DA175LD",1,548938,177850,0.143405718494883,51.4800038778492
"DA175LN",1,548829,178089,0.141937858855039,51.4821800066794
"DA176DF",1,549692,179156,0.154808746353874,51.4915395899768
"DA51AB",1,549382,173582,0.147993228865302,51.4415380825287
"DA51AF",1,549331,173581,0.147259547653591,51.4415425334248
"DA51AJ",1,549526,173589,0.150066560477687,51.4415630170063
"DA51BX",1,547581,174274,0.122387065493663,51.448227665518
"DA51JE",1,548385,173969,0.133820719382486,51.4452772301923
"DA51JX",1,549647,173530,0.151781331212804,51.4410009626941
"DA51LZ",1,549720,174167,0.153100108165179,51.4467052599166
"DA51NT",1,549503,174010,0.149913546794544,51.4453518592262
"DA51PQ",1,550224,174325,0.16041421855356,51.447991561254
"DA53HN",1,547991,172957,0.127732696598866,51.4362870587799
"DA53HP",1,547846,172925,0.125634799193482,51.4360373527072
"DA67AJ",1,548747,175098,0.139500121940017,51.4553267208314
"DA67AY",1,548686,175409,0.138753448195746,51.4581371469437
"DA67BN",1,548908,175310,0.141904806988316,51.4571893061664
"DA67DA",1,548978,175637,0.1430492261868,51.4601090767422
"DA67DQ",1,549107,175292,0.14475935980864,51.4569752383237
"DA67DW",1,549010,175287,0.143362149966431,51.4569558301573
"DA67DY",2,549235,175259,0.146586407564998,51.4566450275796
"DA67EL",1,548698,175303,0.138881513547847,51.4571815602252
"DA67ES",1,548835,175279,0.140841841439843,51.4569299437658
"DA67EZ",3,548923,175271,0.142104138287454,51.456834939424
"DA67HG",1,548922,175092,0.14201445284009,51.4552268436927
"DA67JH",1,549092,175234,0.144519193377298,51.4564580422824
"DA67JJ",4,549207,175170,0.14614618713362,51.4558527170683
"DA67JL",1,549123,175214,0.144956621033141,51.4562701800015
"DA67JN",8,549207,175200,0.146158831870824,51.4561222736483
"DA67LL",2,549476,175225,0.150038201442202,51.4562760049909
"DA67LS",1,549207,175072,0.146104882360411,51.4549721654712
"DA68AS",1,548585,175373,0.137285658260856,51.4578401732443
"DA68BE",1,548461,175393,0.135510570845108,51.4580523835376
"DA68EQ",2,547818,175496,0.126305310877111,51.4591459916502
"DA68HL",1,547570,175113,0.122578555143863,51.455769250358
"DA74EG",1,548240,175917,0.132551421600809,51.4628185419249
"DA74EQ",1,548192,175847,0.131831652316419,51.4622021300779
"DA74JR",1,549617,175468,0.152168807862788,51.4584221905443
"DA75AE",1,549143,176290,0.145697730317407,51.4659330078952
"DA75AR",1,549587,175927,0.151931328482684,51.4625543090282
"DA75HH",1,548756,177100,0.140471238114219,51.4733128133448
"DA76HG",1,550019,176290,0.158299189146937,51.4657016758219
"DA76JU",1,550795,175716,0.169217375054042,51.4603381900083
"DA81JD",1,549912,177257,0.15716982000201,51.474418629127
"DA81QY",1,551546,178111,0.181045385779341,51.4816568561595
"DA81QZ",1,551503,177882,0.180328471760342,51.4796108055371
"DA81RE",2,551473,177959,0.17992978623376,51.4803106764806
"DA81RN",1,551540,177750,0.180804293442288,51.478414885876
"DA81TA",1,551416,177936,0.179099731582439,51.4801192696847
"DA82AJ",1,552565,177694,0.195528649569578,51.4776364560809
"DA83HB",1,550243,177060,0.161848502625974,51.4725608378373
"SE92RN",1,544589,175414,0.0798267883701246,51.4592424320996
