"pcd","hotspots","easting","northing","latitude","longitude"
"KT11BL",1,518016,169160,-0.304547268009507,51.409192534767
"KT11BP",1,518083,169202,-0.303570420747612,51.40955608299
"KT11BQ",1,517946,169149,-0.30555691414713,51.4091082193305
"KT11BS",1,518047,169167,-0.30409943007688,51.4092490025507
"KT11BW",1,518129,169254,-0.302892032237249,51.4100138701176
"KT11DJ",3,518187,169261,-0.302056152290694,51.4100647104097
"KT11EE",1,518113,169162,-0.303152587192902,51.4091903351636
"KT11ET",1,517905,169119,-0.306156100496298,51.4088471066385
"KT11EU",1,517886,169005,-0.306467007731778,51.4078264578148
"KT11EY",1,517864,169115,-0.306746648046131,51.4088196703699
"KT11HL",1,517794,169044,-0.307776190261658,51.4081960750328
"KT11HN",1,517773,168936,-0.308113807860395,51.4072297624565
"KT11HT",1,517804,169174,-0.307589341900657,51.409362398209
"KT11HX",1,517778,169184,-0.307959680043419,51.4094576702176
"KT11JH",2,517929,169206,-0.30578229078026,51.4096240485137
"KT11JP",1,517891,169255,-0.306312133011548,51.4100723377769
"KT11JT",3,517866,169147,-0.306707281295241,51.4091068606966
"KT11LQ",1,517794,168834,-0.307845863076858,51.4063086616866
"KT11NP",1,518205,169313,-0.301780148722528,51.4105283201158
"KT11NR",1,518120,169313,-0.303001743780583,51.4105460147071
"KT11NU",1,518061,169280,-0.303860650614462,51.4102616965935
"KT11NY",1,517962,169337,-0.305264501173045,51.4107945759859
"KT11PY",1,517772,169279,-0.308014390963325,51.4103127446582
"KT11QJ",2,518370,169448,-0.299363801874898,51.4117072665209
"KT11QP",1,518293,169367,-0.300497444411907,51.4109953203359
"KT11QT",2,518264,169432,-0.300892571188805,51.411585560221
"KT11QY",2,518233,169379,-0.301355757859605,51.4111156732342
"KT11RB",2,518123,169360,-0.302942988460573,51.4109678101758
"KT11RW",2,517947,169303,-0.30549137555092,51.4104921124254
"KT11SP",1,518217,169465,-0.30155706573979,51.4118919434582
"KT11ST",1,518186,169368,-0.302034898909225,51.4110265972517
"KT11TE",1,517887,169407,-0.306319139501357,51.4114392944199
"KT11TG",1,517977,169440,-0.305014690191956,51.4117171878295
"KT11TP",3,517977,169440,-0.305014690191956,51.4117171878295
"KT11TR",6,517977,169440,-0.305014690191956,51.4117171878295
"KT11TX",2,517977,169440,-0.305014690191956,51.4117171878295
"KT11TY",1,517903,169493,-0.306060620613552,51.4122089105169
"KT11UJ",1,518244,169549,-0.301141034681599,51.4126412814061
"KT12BB",1,518033,168792,-0.30442529913198,51.4058815390074
"KT12BZ",1,518077,168691,-0.303826594084635,51.4049646349586
"KT12EY",1,518094,169073,-0.303455247623004,51.4083943865266
"KT12PD",2,518238,169290,-0.301313543753556,51.4103147311287
"KT12RF",1,518444,168854,-0.298498453602731,51.4063531734422
"KT12SF",1,518385,168507,-0.299461993289133,51.4032467663467
"KT12TQ",1,518292,168346,-0.30085197548415,51.4018191373069
"KT12UL",1,518567,169004,-0.296680807489223,51.4076756424757
"KT13DS",1,518838,169132,-0.29274348976075,51.408769389989
"KT220DP",1,516633,160001,-0.327424969927512,51.3271588797719
"KT25AU",1,517917,170243,-0.305610198135206,51.4189467472614
"KT25EN",1,518242,169937,-0.301040507556489,51.4161289025495
"KT25QG",1,518336,171144,-0.299286776412648,51.4269573691436
"KT26HT",1,518690,170025,-0.294571785323966,51.4168262928834
"KT26LN",1,518865,169884,-0.29210363459338,51.4155224139511
"KT26ND",1,518406,169361,-0.298875429460505,51.4109178334967
"KT26PW",1,519113,169706,-0.288598831366298,51.4138706273424
"KT26QL",1,518983,169409,-0.290566840228001,51.4112285805073
"KT26RP",1,518853,169546,-0.292389305893421,51.4124871183745
"KT27PX",1,519504,170070,-0.282856560705633,51.4170599021345
"KT33AA",1,521205,168504,-0.258942001273186,51.4026248040481
