"pcd","hotspots","easting","northing","latitude","longitude"
"E16AN",1,533414,181742,-0.078535887879942,51.5188502754905
"E17AA",1,533608,181326,-0.0758990706572583,51.5150661372761
"E17BH",1,533479,181372,-0.0777396269316275,51.5155099758695
"E17BS",2,533544,181365,-0.0768060865277339,51.5154317239975
"E17DB",1,533511,181437,-0.0772541350774867,51.5160865354643
"E17HP",1,533448,181666,-0.0780749041882826,51.5181592872267
"E17JF",2,533412,181622,-0.0786100807999131,51.5177723822965
"E17LS",1,533431,181686,-0.0783122030732624,51.5183430268374
"E18AH",1,533760,181180,-0.0737652010744773,51.5137181943946
"E18AT",1,533782,180880,-0.0735620880166687,51.5110170826375
"EC1A2AT",1,531637,181460,-0.104237319862063,51.5167326027864
"EC1A4ER",1,532170,181454,-0.096562509519321,51.5165543476986
"EC1A4HD",1,532084,181559,-0.0977618907311797,51.5175180236456
"EC1A4HY",1,532086,181793,-0.0976454614646794,51.5196203917621
"EC1A4JA",1,532079,181859,-0.0977215777712819,51.5202151343626
"EC1A4JP",1,532124,181918,-0.097051270313341,51.5207348215422
"EC1A4LX",1,532124,181918,-0.097051270313341,51.5207348215422
"EC1A7AA",1,531821,181407,-0.101606875857828,51.5162134522423
"EC1A7AE",1,531848,181397,-0.101221722667976,51.5161172922044
"EC1A7AJ",1,532075,181361,-0.0979656513841696,51.5157408029611
"EC1A7BN",1,531800,181400,-0.101911961425768,51.5161554419988
"EC1A9DJ",1,531800,181500,-0.101874601569256,51.5170540920663
"EC1A9DY",1,531887,181704,-0.100545217026437,51.5188670503222
"EC1A9EJ",1,531927,181741,-0.0999552115588509,51.5191902183105
"EC1A9HA",1,532008,181818,-0.0987596483658212,51.5198632710253
"EC1A9PN",1,531992,181809,-0.0989934879811517,51.5197861282773
"EC1N2HR",1,531268,181548,-0.109519493482935,51.5176092030263
"EC1N2JD",1,531249,181558,-0.109789446243145,51.5177034791375
"EC1N2JS",1,531234,181561,-0.110004388568782,51.517733920461
"EC1N2LE",1,531215,181558,-0.110279178626986,51.5177113704205
"EC1N2LL",1,531178,181580,-0.110803942015239,51.517917659663
"EC1N2QL",1,531489,181574,-0.106326554265394,51.5177915021922
"EC2A2BQ",2,533259,181902,-0.0807080604218307,51.5203246508806
"EC2A2EG",1,533259,181902,-0.0807080604218307,51.5203246508806
"EC2A2EH",1,533297,181827,-0.0801890344046122,51.5196417141544
"EC2M1JH",1,532982,181547,-0.0848319416938755,51.5171996987433
"EC2M1PR",1,533050,181544,-0.0838536340609409,51.5171567425755
"EC2M1QP",2,533081,181570,-0.0833973172209978,51.5173830936198
"EC2M1QT",1,533109,181557,-0.0829989226241368,51.5172596794714
"EC2M1RP",2,533142,181462,-0.082559460274378,51.5163982019144
"EC2M1RQ",2,533154,181462,-0.0823866212774592,51.5163953761999
"EC2M1RX",3,533095,181488,-0.0832266042687567,51.5166429133293
"EC2M2PA",1,533022,181835,-0.0841471945985819,51.5197783744892
"EC2M2QA",1,533150,181849,-0.0822981569369736,51.5198740534725
"EC2M2QS",1,533057,181748,-0.0836758616472506,51.5189883216578
"EC2M2QT",1,533150,181849,-0.0822981569369736,51.5198740534725
"EC2M3TH",1,533220,181516,-0.081415615471091,51.5168650954743
"EC2M3TQ",1,533283,181712,-0.0804341478468409,51.5186115805154
"EC2M3WA",1,533323,181840,-0.0798096100547839,51.5197524065569
"EC2M3YD",2,533283,181712,-0.0804341478468409,51.5186115805154
"EC2M4LN",2,533280,181533,-0.0805449898561791,51.5170037244446
"EC2M4NQ",2,533308,181592,-0.0801193985278178,51.5175273204965
"EC2M4NR",2,533341,181626,-0.0796312285358923,51.5178250761699
"EC2M4PT",1,533363,181678,-0.0792946884184169,51.5182871792597
"EC2M4QD",1,533373,181740,-0.0791272078694403,51.5188419759168
"EC2M4RH",1,533309,181525,-0.0801303137056465,51.5169249968798
"EC2M4TP",1,533365,181561,-0.0793101140931679,51.5172353009828
"EC2M4WY",2,533433,181537,-0.0783397551822392,51.5170035848861
"EC2M5QA",1,532735,181564,-0.0883832212648706,51.5174105058445
"EC2M5QD",1,532775,181588,-0.0877980434485716,51.5176167884929
"EC2M5QQ",1,532775,181588,-0.0877980434485716,51.5176167884929
"EC2M5TB",1,532726,181527,-0.0885267746831557,51.5170801206526
"EC2M5TR",1,532807,181504,-0.0873687491457958,51.5168544135476
"EC2M6SA",1,532705,181592,-0.088804796727526,51.5176691677305
"EC2M6SE",2,532747,181599,-0.0881972071619766,51.517722213641
"EC2M6SX",1,532789,181730,-0.0875429375665273,51.518889572864
"EC2M6TX",1,532728,181687,-0.0884377666091629,51.518517479777
"EC2M6XB",2,532742,181728,-0.088220682119112,51.5188826365637
"EC2M6XQ",1,532742,181728,-0.088220682119112,51.5188826365637
"EC2M7AD",1,532964,181516,-0.0851028893453662,51.5169253530842
"EC2M7HA",1,533010,181724,-0.0843619034194905,51.5187837068073
"EC2M7LA",2,532935,181669,-0.0854629326623755,51.5183070930887
"EC2M7LS",2,532891,181726,-0.086075229524592,51.5188296621082
"EC2M7NX",1,533076,181583,-0.0834644310004523,51.5175010936669
"EC2M7PD",1,533156,181558,-0.0823215796440087,51.5172575994383
"EC2M7PR",2,533160,181596,-0.0822496215623482,51.517598140509
"EC2M7PY",4,533216,181760,-0.0813810838270696,51.5190587174234
"EC2M7QH",1,533216,181760,-0.0813810838270696,51.5190587174234
"EC2M7QN",1,533232,181570,-0.0812223805905563,51.5173475332152
"EC2M7UR",1,532917,181678,-0.0857188112464105,51.5183922025987
"EC2N1AP",1,532983,181327,-0.0849004661347246,51.5152224528559
"EC2N1BG",1,533026,181433,-0.0842411736995118,51.516164898175
"EC2N1DP",1,533021,181307,-0.084360696671311,51.5150337867266
"EC2N1DW",3,532956,181247,-0.0853194916651795,51.514509888587
"EC2N1HQ",1,533039,181336,-0.0840905103026729,51.5152901580056
"EC2N1HU",2,533096,181436,-0.0832318189796192,51.5161753849693
"EC2N2AN",1,532899,181309,-0.0861170907244481,51.5150804457013
"EC2N2DB",1,532971,181448,-0.0850276958472545,51.516312630909
"EC2N3AS",2,533115,181354,-0.0829890979586698,51.5154340273408
"EC2N4BQ",1,533093,181197,-0.0833651872613794,51.514028340101
"EC2R6AR",1,532666,181393,-0.0894413770156859,51.5158900191943
"EC2R6DA",1,532683,181315,-0.0892258577425388,51.5151850883975
"EC2R6PB",1,532669,181458,-0.089373724055376,51.5164734336719
"EC2R6PH",1,532654,181363,-0.089625494882746,51.5156232413581
"EC2R7AR",1,532745,181368,-0.088312935403682,51.5156468179975
"EC2R7DA",2,532783,181396,-0.0877550808622037,51.5158895159513
"EC2R8AH",1,532696,181228,-0.0890713404862983,51.5144002179147
"EC2R8AU",1,533031,181220,-0.0842494714363085,51.5142496164463
"EC2R8DN",1,532586,181198,-0.0906669093083125,51.5141564264183
"EC2R8EJ",1,532575,181097,-0.0908632871693397,51.5132513742077
"EC2V5BT",2,532599,181383,-0.0904101468891256,51.5158158702844
"EC2V5DH",1,532526,181396,-0.0914566927863988,51.5159498078809
"EC2V6AA",2,532105,181261,-0.0975709997976539,51.5148351469952
"EC2V6AG",1,532285,181174,-0.0950111024453993,51.5140112444725
"EC2V6AH",2,532214,181181,-0.096031064700942,51.5140907543102
"EC2V6AU",2,532342,181168,-0.094192404881391,51.5139439888486
"EC2V6AZ",1,532454,181130,-0.0925935826246815,51.5135762811096
"EC2V6BJ",2,532224,181236,-0.095866426982726,51.5145826721845
"EC2V6DL",1,532295,181232,-0.0948453292116343,51.5145301202126
"EC2V6DN",1,532383,181207,-0.0935872667592243,51.5142848641421
"EC2V6DY",1,532449,181182,-0.0926460751552473,51.5140447479645
"EC2V6EE",2,532516,181119,-0.0917047625776108,51.5134629048114
"EC2V6ET",1,532161,181293,-0.0967524518172493,51.5151096288861
"EC2V6LB",1,532224,181236,-0.095866426982726,51.5145826721845
"EC2V7EH",1,532333,181380,-0.0942425125034825,51.5158512253318
"EC2V7HR",1,532391,181534,-0.0933493365247784,51.5172215629333
"EC2V7JB",1,532326,181224,-0.0944018439493921,51.5144509751561
"EC2V7NG",1,532599,181328,-0.0904308182142763,51.5153216159523
"EC2V7PG",2,532422,181302,-0.0929899069558883,51.5151294461477
"EC2V7QQ",1,532315,181519,-0.0944496368534471,51.5171045558219
"EC2V8AE",1,532196,181334,-0.0962329857870025,51.5154698930439
"EC2V8AU",2,532488,181197,-0.0920787417230882,51.5141704088533
"EC2V8BL",1,532383,181207,-0.0935872667592243,51.5142848641421
"EC2Y5AS",1,532347,181589,-0.0939624608775248,51.5177261187294
"EC2Y8DS",1,532344,181821,-0.0939186284842408,51.5198116787204
"EC2Y9AG",1,532675,181640,-0.0892188547507421,51.5181075567866
"EC2Y9AW",2,532645,181786,-0.0895960680637612,51.5194266148571
"EC2Y9HR",1,532645,181786,-0.0895960680637612,51.5194266148571
"EC2Y9HT",1,532645,181786,-0.0895960680637612,51.5194266148571
"EC3A3DH",1,533446,181140,-0.0783026709065488,51.5134329244914
"EC3A5AY",1,533406,181158,-0.0788719567032987,51.5136041171517
"EC3A7BD",1,533383,181394,-0.079113991650871,51.5157303293797
"EC3A7BR",1,533426,181408,-0.0784893676558775,51.5158459939403
"EC3A7BT",1,533416,181369,-0.0786481463932544,51.5154978846517
"EC3A7BX",1,533479,181372,-0.0777396269316275,51.5155099758695
"EC3A8AA",2,533247,181311,-0.0811041501094044,51.5150165229129
"EC3A8AH",1,533237,181233,-0.08127763345049,51.5143179403547
"EC3A8BF",2,533301,181252,-0.0803486901299164,51.5144735987308
"EC3A8EX",1,533309,181308,-0.0802123102357286,51.5149749506783
